,LLH,energy_res,ident,ts,conv,phi_astro,gamma,delta_ts
4497,local,baseline,Plenum-2,-1330054.072129233,0.9624638128411636,1.4999999999999996,3.599999999999997,51.13044521561824
4498,local,baseline,Plenum-2,-1330046.1880591484,0.9601082399628085,1.4999999999999996,3.649999999999997,59.014515300281346
4499,local,baseline,Plenum-2,-1330037.0256543404,0.9574563816627775,1.4999999999999996,3.6999999999999966,68.17692010826431
4500,local,baseline,Plenum-2,-1330026.4846193164,0.9544953979623838,1.4999999999999996,3.7499999999999964,78.71795513224788
4501,local,baseline,Plenum-2,-1330014.4209014063,0.951216727655716,1.4999999999999996,3.7999999999999963,90.78167304233648
4502,local,baseline,Plenum-2,-1330000.646553068,0.9476085341549851,1.4999999999999996,3.849999999999996,104.5560213807039
4503,local,baseline,Plenum-2,-1329984.9285233917,0.9436605893501316,1.4999999999999996,3.899999999999996,120.27405105694197
4504,local,baseline,Plenum-2,-1329966.9864362758,0.9393564524830129,1.4999999999999996,3.9499999999999957,138.21613817289472
4505,local,baseline,Plenum-2,-1329597.236395109,0.9532356387514412,1.5499999999999998,2.7,507.9661793396808
4506,local,baseline,Plenum-2,-1329709.7636263075,0.9563289972513519,1.5499999999999998,2.75,395.4389481411781
4507,local,baseline,Plenum-2,-1329798.026910624,0.9590274360960902,1.5499999999999998,2.8,307.17566382465884
4508,local,baseline,Plenum-2,-1329867.0836867017,0.961351689973925,1.5499999999999998,2.8499999999999996,238.11888774693944
4509,local,baseline,Plenum-2,-1329920.8924514398,0.9633216462564022,1.5499999999999998,2.8999999999999995,184.3101230089087
4510,local,baseline,Plenum-2,-1329962.5638531048,0.9649552777810811,1.5499999999999998,2.9499999999999993,142.63872134382837
4511,local,baseline,Plenum-2,-1329994.550129095,0.9662696544630744,1.5499999999999998,2.999999999999999,110.6524453535676
4512,local,baseline,Plenum-2,-1330018.7889810363,0.9672718146527497,1.5499999999999998,3.049999999999999,86.41359341237694
4513,local,baseline,Plenum-2,-1330036.8135081888,0.9679760984228195,1.5499999999999998,3.0999999999999988,68.38906625984237
4514,local,baseline,Plenum-2,-1330049.8366598254,0.9683868385947445,1.5499999999999998,3.1499999999999986,55.36591462325305
4515,local,baseline,Plenum-2,-1330058.8164161195,0.968512156202924,1.5499999999999998,3.1999999999999984,46.38615832920186
4516,local,baseline,Plenum-2,-1330064.5062881415,0.9683566151747671,1.5499999999999998,3.2499999999999982,40.69628630718216
4517,local,baseline,Plenum-2,-1330067.494553052,0.9679235784357653,1.5499999999999998,3.299999999999998,37.70802139677107
4518,local,baseline,Plenum-2,-1330068.2347828345,0.9672129823915925,1.5499999999999998,3.349999999999998,36.96779161412269
4519,local,baseline,Plenum-2,-1330067.0695926948,0.966226981938969,1.5499999999999998,3.3999999999999977,38.1329817539081
4520,local,baseline,Plenum-2,-1330064.2490665843,0.9649610708131616,1.5499999999999998,3.4499999999999975,40.95350786438212
4521,local,baseline,Plenum-2,-1330059.9449665963,0.9634149544300641,1.5499999999999998,3.4999999999999973,45.25760785234161
4522,local,baseline,Plenum-2,-1330054.2615701603,0.9615838874300863,1.5499999999999998,3.549999999999997,50.94100428838283
4523,local,baseline,Plenum-2,-1330047.2437783475,0.9594621587797637,1.5499999999999998,3.599999999999997,57.95879610115662
4524,local,baseline,Plenum-2,-1330038.8829867786,0.9570422654098493,1.5499999999999998,3.649999999999997,66.3195876700338
4525,local,baseline,Plenum-2,-1330029.1210928848,0.9543174346368741,1.5499999999999998,3.6999999999999966,76.08148156385869
4526,local,baseline,Plenum-2,-1330017.852922435,0.9512792914583603,1.5499999999999998,3.7499999999999964,87.34965201374143
4527,local,baseline,Plenum-2,-1330004.9272855888,0.9479164677600957,1.5499999999999998,3.7999999999999963,100.27528885984793
4528,local,baseline,Plenum-2,-1329990.1468149857,0.944218787170038,1.5499999999999998,3.849999999999996,115.05575946299359
4529,local,baseline,Plenum-2,-1329973.266689212,0.9401711659285974,1.5499999999999998,3.899999999999996,131.93588523659855
4530,local,baseline,Plenum-2,-1329953.9923020145,0.9357614040308678,1.5499999999999998,3.9499999999999957,151.21027243416756
4531,local,baseline,Plenum-2,-1329561.9375981693,0.950448298601738,1.5999999999999996,2.7,543.2649762793444
4532,local,baseline,Plenum-2,-1329680.1377604445,0.9535800289813923,1.5999999999999996,2.75,425.06481400411576
4533,local,baseline,Plenum-2,-1329773.0541248887,0.9563083624964125,1.5999999999999996,2.8,332.14844955992885
4534,local,baseline,Plenum-2,-1329845.931889091,0.9586597547004756,1.5999999999999996,2.8499999999999996,259.27068535774015
4535,local,baseline,Plenum-2,-1329902.8786121795,0.9606499617618427,1.5999999999999996,2.8999999999999995,202.32396226911806
4536,local,baseline,Plenum-2,-1329947.1238387474,0.9622988074256211,1.5999999999999996,2.9499999999999993,158.07873570127413
4537,local,baseline,Plenum-2,-1329981.215010208,0.9636201749865446,1.5999999999999996,2.999999999999999,123.98756424058229
4538,local,baseline,Plenum-2,-1330007.1662870464,0.9646270645335948,1.5999999999999996,3.049999999999999,98.0362874022685
4539,local,baseline,Plenum-2,-1330026.5722862545,0.9653277425508392,1.5999999999999996,3.0999999999999988,78.6302881941665
4540,local,baseline,Plenum-2,-1330040.69547552,0.9657305158219119,1.5999999999999996,3.1499999999999986,64.50709892855957
4541,local,baseline,Plenum-2,-1330050.5336399137,0.9658445656828818,1.5999999999999996,3.1999999999999984,54.668934535002336
4542,local,baseline,Plenum-2,-1330056.8721647589,0.965670292469903,1.5999999999999996,3.2499999999999982,48.3304096898064
4543,local,baseline,Plenum-2,-1330060.3246649383,0.9652121852035755,1.5999999999999996,3.299999999999998,44.87790951039642
4544,local,baseline,Plenum-2,-1330061.3646053257,0.9644721430794743,1.5999999999999996,3.349999999999998,43.837969122920185
4545,local,baseline,Plenum-2,-1330060.3499031134,0.9634498688203145,1.5999999999999996,3.3999999999999977,44.852671335218474
4546,local,baseline,Plenum-2,-1330057.5420187353,0.9621439287214861,1.5999999999999996,3.4499999999999975,47.660555713344365
4547,local,baseline,Plenum-2,-1330053.120680067,0.9605512568263234,1.5999999999999996,3.4999999999999973,52.08189438167028
4548,local,baseline,Plenum-2,-1330047.1951120421,0.9586678144808765,1.5999999999999996,3.549999999999997,58.007462406530976
4549,local,baseline,Plenum-2,-1330039.8124373574,0.9564889856533083,1.5999999999999996,3.599999999999997,65.39013709127903
4550,local,baseline,Plenum-2,-1330030.963756337,0.9540046297057012,1.5999999999999996,3.649999999999997,74.23881811159663
4551,local,baseline,Plenum-2,-1330020.5882924625,0.9512103947350001,1.5999999999999996,3.6999999999999966,84.61428198614158
4552,local,baseline,Plenum-2,-1330008.575896145,0.9480961131947973,1.5999999999999996,3.7499999999999964,96.6266783035826
4553,local,baseline,Plenum-2,-1329994.76812436,0.9446511165545891,1.5999999999999996,3.7999999999999963,110.43445008876733
4554,local,baseline,Plenum-2,-1329978.9580540995,0.9408636944154906,1.5999999999999996,3.849999999999996,126.24452034919523
4555,local,baseline,Plenum-2,-1329960.8889371776,0.9367190476240151,1.5999999999999996,3.899999999999996,144.31363727105781
4556,local,baseline,Plenum-2,-1329940.2517595056,0.9322065644394809,1.5999999999999996,3.9499999999999957,164.95081494306214
4557,global,improved,Plenum-2,-1228828.1770322765,1.0,1.0,3.2,
4558,local,improved,Plenum-2,-1228766.5540505527,1.0325751030992625,0.4,2.7,61.62298172386363
4559,local,improved,Plenum-2,-1228773.8273619532,1.0340102558521709,0.4,2.75,54.34967032331042
4560,local,improved,Plenum-2,-1228777.3501187717,1.0352780920618097,0.4,2.8,50.826913504861295
4561,local,improved,Plenum-2,-1228778.115596845,1.0363929508157141,0.4,2.8499999999999996,50.06143543147482
4562,local,improved,Plenum-2,-1228776.882953994,1.0373618780538407,0.4,2.8999999999999995,51.29407828254625
4563,local,improved,Plenum-2,-1228774.23322401,1.0381972978126868,0.4,2.9499999999999993,53.94380826642737
4564,local,improved,Plenum-2,-1228770.6109892908,1.0389070526838038,0.4,2.999999999999999,57.566042985767126
4565,local,improved,Plenum-2,-1228766.3555949715,1.039498994502011,0.4,3.049999999999999,61.82143730507232
4566,local,improved,Plenum-2,-1228761.7246659733,1.0399784456815901,0.4,3.0999999999999988,66.45236630318686
4567,local,improved,Plenum-2,-1228756.9119178168,1.0403469157116398,0.4,3.1499999999999986,71.2651144596748
4568,local,improved,Plenum-2,-1228752.0607062764,1.040613278948682,0.4,3.1999999999999984,76.11632600007579
4569,local,improved,Plenum-2,-1228747.2743704924,1.040776517285845,0.4,3.2499999999999982,80.90266178408638
4570,local,improved,Plenum-2,-1228742.6241482736,1.0408416581293214,0.4,3.299999999999998,85.55288400291465
4571,local,improved,Plenum-2,-1228738.1552349632,1.040808698064087,0.4,3.349999999999998,90.02179731335491
4572,local,improved,Plenum-2,-1228733.8914129748,1.04068111117833,0.4,3.3999999999999977,94.28561930172145
4573,local,improved,Plenum-2,-1228729.8385664218,1.0404594776565093,0.4,3.4499999999999975,98.3384658547584
4574,local,improved,Plenum-2,-1228725.98731559,1.0401416622709594,0.4,3.4999999999999973,102.18971668649465
4575,local,improved,Plenum-2,-1228722.3149432275,1.0397316452267658,0.4,3.549999999999997,105.86208904907107
4576,local,improved,Plenum-2,-1228718.7867368595,1.039226297100795,0.4,3.599999999999997,109.39029541704804
4577,local,improved,Plenum-2,-1228715.3568377653,1.0386287783666484,0.4,3.649999999999997,112.82019451120868
4578,local,improved,Plenum-2,-1228711.9686559099,1.037935340952521,0.4,3.6999999999999966,116.2083763666451
4579,local,improved,Plenum-2,-1228708.5548926995,1.0371456575473348,0.4,3.7499999999999964,119.62213957705535
4580,local,improved,Plenum-2,-1228705.037193589,1.0362601515301428,0.4,3.7999999999999963,123.13983868760988
4581,local,improved,Plenum-2,-1228701.3254439118,1.0352781313051953,0.4,3.849999999999996,126.85158836469054
4582,local,improved,Plenum-2,-1228697.3167151886,1.0341966226310717,0.4,3.899999999999996,130.8603170879651
4583,local,improved,Plenum-2,-1228692.8938677087,1.033014151696164,0.4,3.9499999999999957,135.28316456777975
4584,local,improved,Plenum-2,-1228764.9210860978,1.0284450199481527,0.45,2.7,63.255946178687736
4585,local,improved,Plenum-2,-1228775.9893723996,1.029956824464958,0.45,2.75,52.187659876886755
4586,local,improved,Plenum-2,-1228782.4803772976,1.0312935630809967,0.45,2.8,45.696654978906736
4587,local,improved,Plenum-2,-1228785.5536018093,1.0324651639247153,0.45,2.8499999999999996,42.62343046721071
4588,local,improved,Plenum-2,-1228786.099106955,1.0334841414028901,0.45,2.8999999999999995,42.077925321413204
4589,local,improved,Plenum-2,-1228784.8015090174,1.0343589607948103,0.45,2.9499999999999993,43.375523259164765
4590,local,improved,Plenum-2,-1228782.187672285,1.035101551400634,0.45,2.999999999999999,45.98935999162495
4591,local,improved,Plenum-2,-1228778.66247968,1.03571577174358,0.45,3.049999999999999,49.51455259649083
4592,local,improved,Plenum-2,-1228774.5358174797,1.0362086579233802,0.45,3.0999999999999988,53.64121479680762
4593,local,improved,Plenum-2,-1228770.0430356523,1.0365858831492982,0.45,3.1499999999999986,58.13399662426673
4594,local,improved,Plenum-2,-1228765.3605278644,1.0368515491230859,0.45,3.1999999999999984,62.816504412097856
4595,local,improved,Plenum-2,-1228760.6176338103,1.0370063690675169,0.45,3.2499999999999982,67.55939846625552
4596,local,improved,Plenum-2,-1228755.9057500274,1.037058398590774,0.45,3.299999999999998,72.27128224913031
4597,local,improved,Plenum-2,-1228751.2853026935,1.0370043361515167,0.45,3.349999999999998,76.89172958303243
4598,local,improved,Plenum-2,-1228746.7910725146,1.0368501740243268,0.45,3.3999999999999977,81.38595976191573
4599,local,improved,Plenum-2,-1228742.4362312204,1.0365911065753568,0.45,3.4499999999999975,85.74080105614848
4600,local,improved,Plenum-2,-1228738.2153618585,1.0362315656676748,0.45,3.4999999999999973,89.9616704180371
4601,local,improved,Plenum-2,-1228734.1066615628,1.0357701508849866,0.45,3.549999999999997,94.07037071371451
4602,local,improved,Plenum-2,-1228730.073473921,1.0352090237758096,0.45,3.599999999999997,98.10355835547671
4603,local,improved,Plenum-2,-1228726.0652558089,1.0345471830453685,0.45,3.649999999999997,102.11177646764554
4604,local,improved,Plenum-2,-1228722.0180526762,1.033782750102468,0.45,3.6999999999999966,106.15897960029542
4605,local,improved,Plenum-2,-1228717.854530706,1.0329162816947313,0.45,3.7499999999999964,110.322501570452
4606,local,improved,Plenum-2,-1228713.483594779,1.0319457466477804,0.45,3.7999999999999963,114.69343749759719
4607,local,improved,Plenum-2,-1228708.7996081875,1.03087170544699,0.45,3.849999999999996,119.37742408900522
4608,local,improved,Plenum-2,-1228703.681221001,1.0296904355108831,0.45,3.899999999999996,124.49581127543934
4609,local,improved,Plenum-2,-1228697.9898118577,1.0284034610462809,0.45,3.9499999999999957,130.18722041882575
4610,local,improved,Plenum-2,-1228760.128986009,1.0244482383659175,0.5,2.7,68.04804626759142
4611,local,improved,Plenum-2,-1228775.2553272208,1.026031655727075,0.5,2.75,52.921705055749044
4612,local,improved,Plenum-2,-1228784.950551772,1.0274289571780297,0.5,2.8,43.226480504497886
4613,local,improved,Plenum-2,-1228790.5429708138,1.0286526181473572,0.5,2.8499999999999996,37.63406146271154
4614,local,improved,Plenum-2,-1228793.0557455989,1.029712028545135,0.5,2.8999999999999995,35.12128667766228
4615,local,improved,Plenum-2,-1228793.2789405093,1.0306228019964978,0.5,2.9499999999999993,34.8980917672161
4616,local,improved,Plenum-2,-1228791.8232828341,1.031390766681531,0.5,2.999999999999999,36.35374944237992
4617,local,improved,Plenum-2,-1228789.160530169,1.032024687905503,0.5,3.049999999999999,39.01650210749358
4618,local,improved,Plenum-2,-1228785.6539558498,1.032529745049338,0.5,3.0999999999999988,42.52307642670348
4619,local,improved,Plenum-2,-1228781.5814872924,1.0329116349342233,0.5,3.1499999999999986,46.595544984098524
4620,local,improved,Plenum-2,-1228777.1533404859,1.03317521781853,0.5,3.1999999999999984,51.02369179064408
4621,local,improved,Plenum-2,-1228772.5255008622,1.0333235927526767,0.5,3.2499999999999982,55.65153141436167
4622,local,improved,Plenum-2,-1228767.810045697,1.0333562187221372,0.5,3.299999999999998,60.36698657949455
4623,local,improved,Plenum-2,-1228763.0830455164,1.0332816310021151,0.5,3.349999999999998,65.09398676012643
4624,local,improved,Plenum-2,-1228758.3905928985,1.033094601066705,0.5,3.3999999999999977,69.78643937804736
4625,local,improved,Plenum-2,-1228753.7533697737,1.0328018849722773,0.5,3.4499999999999975,74.42366250278428
4626,local,improved,Plenum-2,-1228749.170057687,1.0323999212842463,0.5,3.4999999999999973,79.00697458954528
4627,local,improved,Plenum-2,-1228744.619820348,1.0318910431327852,0.5,3.549999999999997,83.55721192853525
4628,local,improved,Plenum-2,-1228740.0640255986,1.0312744321939449,0.5,3.599999999999997,88.11300667794421
4629,local,improved,Plenum-2,-1228735.447329522,1.0305502145962269,0.5,3.649999999999997,92.72970275441185
4630,local,improved,Plenum-2,-1228730.698208679,1.029717544611367,0.5,3.6999999999999966,97.47882359754294
4631,local,improved,Plenum-2,-1228725.728998566,1.028776389831593,0.5,3.7499999999999964,102.44803371047601
4632,local,improved,Plenum-2,-1228720.4354738502,1.0277255486469568,0.5,3.7999999999999963,107.74155842629261
4633,local,improved,Plenum-2,-1228714.6959894435,1.0265626154801644,0.5,3.849999999999996,113.48104283306748
4634,local,improved,Plenum-2,-1228708.3701905867,1.0252892032484027,0.5,3.899999999999996,119.80684168986045
4635,local,improved,Plenum-2,-1228701.2972951715,1.0239001172874675,0.5,3.9499999999999957,126.87973710498773
4636,local,improved,Plenum-2,-1228752.4809965477,1.0205680216780568,0.55,2.7,75.69603572878987
4637,local,improved,Plenum-2,-1228771.894123158,1.0222179227946848,0.55,2.75,56.28290911857039
4638,local,improved,Plenum-2,-1228784.99895363,1.0236692834482708,0.55,2.8,43.17807864653878
4639,local,improved,Plenum-2,-1228793.29479897,1.0249385583333905,0.55,2.8499999999999996,34.882233306532726
4640,local,improved,Plenum-2,-1228797.9397799456,1.0260388223739374,0.55,2.8999999999999995,30.23725233087316
4641,local,improved,Plenum-2,-1228799.8309845175,1.0269795765725787,0.55,2.9499999999999993,28.34604775905609
4642,local,improved,Plenum-2,-1228799.6643341454,1.0277706089355376,0.55,2.999999999999999,28.512698131147772
4643,local,improved,Plenum-2,-1228797.9795810485,1.0284202813330012,0.55,3.049999999999999,30.197451228043064
4644,local,improved,Plenum-2,-1228795.1943228547,1.0289340774091087,0.55,3.0999999999999988,32.982709421776235
4645,local,improved,Plenum-2,-1228791.6298426525,1.029319082294356,0.55,3.1499999999999986,36.54718962404877
4646,local,improved,Plenum-2,-1228787.5308180808,1.0295770548068899,0.55,3.1999999999999984,40.64621419575997
4647,local,improved,Plenum-2,-1228783.0803978175,1.0297155861721154,0.55,3.2499999999999982,45.09663445898332
4648,local,improved,Plenum-2,-1228778.411750155,1.0297305204099467,0.55,3.299999999999998,49.76528212148696
4649,local,improved,Plenum-2,-1228773.616903725,1.0296319713046342,0.55,3.349999999999998,54.560128551442176
4650,local,improved,Plenum-2,-1228768.753491242,1.0294162671515894,0.55,3.3999999999999977,59.42354103457183
4651,local,improved,Plenum-2,-1228763.8498537727,1.0290873260530728,0.55,3.4499999999999975,64.32717850385234
4652,local,improved,Plenum-2,-1228758.9088472466,1.0286432832100352,0.55,3.4999999999999973,69.26818502997048
4653,local,improved,Plenum-2,-1228753.9106076693,1.0280863959647424,0.55,3.549999999999997,74.2664246072527
4654,local,improved,Plenum-2,-1228748.814464597,1.0274173487735703,0.55,3.599999999999997,79.3625676794909
4655,local,improved,Plenum-2,-1228743.5601422053,1.0266331958904318,0.55,3.649999999999997,84.61689007119276
4656,local,improved,Plenum-2,-1228738.0683472508,1.0257342428916187,0.55,3.6999999999999966,90.10868502571248
4657,local,improved,Plenum-2,-1228732.2408116884,1.0247213251358431,0.55,3.7499999999999964,95.93622058816254
4658,local,improved,Plenum-2,-1228725.9598326695,1.0235907164073137,0.55,3.7999999999999963,102.21719960705377
4659,local,improved,Plenum-2,-1228719.0873332578,1.0223465125545013,0.55,3.849999999999996,109.08969901874661
4660,local,improved,Plenum-2,-1228711.463453093,1.0209837762903027,0.55,3.899999999999996,116.71357918344438
4661,local,improved,Plenum-2,-1228702.904672574,1.0195001388617708,0.55,3.9499999999999957,125.27235970250331
4662,local,improved,Plenum-2,-1228742.2294748342,1.0167961892488893,0.6,2.7,85.9475574423559
4663,local,improved,Plenum-2,-1228766.1305295806,1.0185038620810023,0.6,2.75,62.046502695884556
4664,local,improved,Plenum-2,-1228782.8257260094,1.0200076144679335,0.6,2.8,45.35130626708269
4665,local,improved,Plenum-2,-1228793.9872585076,1.0213189250812955,0.6,2.8499999999999996,34.18977376888506
4666,local,improved,Plenum-2,-1228800.9098049644,1.0224524773087065,0.6,2.8999999999999995,27.267227312084287
4667,local,improved,Plenum-2,-1228804.5988281171,1.0234203093593648,0.6,2.9499999999999993,23.578204159392044
4668,local,improved,Plenum-2,-1228805.8365818905,1.0242312357749312,0.6,2.999999999999999,22.34045038605109
4669,local,improved,Plenum-2,-1228805.231766991,1.0248952973585528,0.6,3.049999999999999,22.945265285437927
4670,local,improved,Plenum-2,-1228803.2570986906,1.0254151378597574,0.6,3.0999999999999988,24.919933585915715
4671,local,improved,Plenum-2,-1228800.2778691505,1.0258001939217527,0.6,3.1499999999999986,27.899163126014173
4672,local,improved,Plenum-2,-1228796.5737484656,1.0260541901293154,0.6,3.1999999999999984,31.603283810894936
4673,local,improved,Plenum-2,-1228792.3554714574,1.026177091176003,0.6,3.2499999999999982,35.821560819167644
4674,local,improved,Plenum-2,-1228787.7776248755,1.0261763909956985,0.6,3.299999999999998,40.399407400982454
4675,local,improved,Plenum-2,-1228782.948438231,1.026053995724961,0.6,3.349999999999998,45.22859404562041
4676,local,improved,Plenum-2,-1228777.937251065,1.025806875870902,0.6,3.3999999999999977,50.23978121159598
4677,local,improved,Plenum-2,-1228772.7801613947,1.0254427434132325,0.6,3.4499999999999975,55.39687088178471
4678,local,improved,Plenum-2,-1228767.4842338478,1.024959189238904,0.6,3.4999999999999973,60.6927984287031
4679,local,improved,Plenum-2,-1228762.0305516669,1.0243545023513643,0.6,3.549999999999997,66.14648060966283
4680,local,improved,Plenum-2,-1228756.3763239128,1.0236313200251168,0.6,3.599999999999997,71.80070836376399
4681,local,improved,Plenum-2,-1228750.4562045985,1.0227887152363466,0.6,3.649999999999997,77.72082767798565
4682,local,improved,Plenum-2,-1228744.182936004,1.021827743521854,0.6,3.6999999999999966,83.99409627262503
4683,local,improved,Plenum-2,-1228737.447394213,1.0207443914258294,0.6,3.7499999999999964,90.72963806358166
4684,local,improved,Plenum-2,-1228730.1180874086,1.0195424496246757,0.6,3.7999999999999963,98.05894486792386
4685,local,improved,Plenum-2,-1228722.0401341924,1.018217112447109,0.6,3.849999999999996,106.13689808407798
4686,local,improved,Plenum-2,-1228713.0337347498,1.016768012551433,0.6,3.899999999999996,115.14329752675258
4687,local,improved,Plenum-2,-1228702.8921365996,1.0151957121227095,0.6,3.9499999999999957,125.28489567688666
4688,local,improved,Plenum-2,-1228729.5877126365,1.013119349445362,0.6499999999999999,2.7,98.58931964007206
4689,local,improved,Plenum-2,-1228758.155275499,1.0148835324712195,0.6499999999999999,2.75,70.02175677753985
4690,local,improved,Plenum-2,-1228778.6014146847,1.0164317352793615,0.6499999999999999,2.8,49.57561759185046
4691,local,improved,Plenum-2,-1228792.7728487283,1.0177827038328806,0.6499999999999999,2.8499999999999996,35.40418354817666
4692,local,improved,Plenum-2,-1228802.1022028748,1.018946508796495,0.6499999999999999,2.8999999999999995,26.0748294016812
4693,local,improved,Plenum-2,-1228807.7044885848,1.0199402501732853,0.6499999999999999,2.9499999999999993,20.472543691750616
4694,local,improved,Plenum-2,-1228810.4492784713,1.0207674132148485,0.6499999999999999,2.999999999999999,17.72775380522944
4695,local,improved,Plenum-2,-1228811.015045164,1.0214417150401731,0.6499999999999999,3.049999999999999,17.16198711260222
4696,local,improved,Plenum-2,-1228809.9303027792,1.021967988376578,0.6499999999999999,3.0999999999999988,18.246729497332126
4697,local,improved,Plenum-2,-1228807.6049092612,1.0223512770499308,0.6499999999999999,3.1499999999999986,20.57212301529944
4698,local,improved,Plenum-2,-1228804.353974674,1.0225959561982048,0.6499999999999999,3.1999999999999984,23.82305760262534
4699,local,improved,Plenum-2,-1228800.4161709696,1.022707068745367,0.6499999999999999,3.2499999999999982,27.760861306916922
4700,local,improved,Plenum-2,-1228795.9677692994,1.0226886540750797,0.6499999999999999,3.299999999999998,32.2092629771214
4701,local,improved,Plenum-2,-1228791.1333901254,1.0225393759673902,0.6499999999999999,3.349999999999998,37.04364215116948
4702,local,improved,Plenum-2,-1228785.9942020571,1.0222647909784566,0.6499999999999999,3.3999999999999977,42.18283021938987
4703,local,improved,Plenum-2,-1228780.594121409,1.021865039544592,0.6499999999999999,3.4499999999999975,47.58291086740792
4704,local,improved,Plenum-2,-1228774.9444273887,1.0213390869832144,0.6499999999999999,3.4999999999999973,53.232604887802154
4705,local,improved,Plenum-2,-1228769.0271048693,1.020688664947801,0.6499999999999999,3.549999999999997,59.1499274072703
4706,local,improved,Plenum-2,-1228762.7971485667,1.0199153657179214,0.6499999999999999,3.599999999999997,65.3798837098293
4707,local,improved,Plenum-2,-1228756.184001566,1.0190170663374847,0.6499999999999999,3.649999999999997,71.99303071061149
4708,local,improved,Plenum-2,-1228749.0922546955,1.0179933379918509,0.6499999999999999,3.6999999999999966,79.08477758103982
4709,local,improved,Plenum-2,-1228741.4016947246,1.0168466254054058,0.6499999999999999,3.7499999999999964,86.77533755195327
4710,local,improved,Plenum-2,-1228732.9667594791,1.0155700817082467,0.6499999999999999,3.7999999999999963,95.21027279738337
4711,local,improved,Plenum-2,-1228723.6154331346,1.0141683639863865,0.6499999999999999,3.849999999999996,104.56159914191812
4712,local,improved,Plenum-2,-1228713.1475965106,1.0126390006806656,0.6499999999999999,3.899999999999996,115.02943576592952
4713,local,improved,Plenum-2,-1228701.3328349218,1.0109807126045773,0.6499999999999999,3.9499999999999957,126.84419735474512
4714,local,improved,Plenum-2,-1228714.73834139,1.0095319120802402,0.7,2.7,113.43869088659994
4715,local,improved,Plenum-2,-1228748.132256346,1.0113455291601392,0.7,2.75,80.04477593046613
4716,local,improved,Plenum-2,-1228772.4731250321,1.012938371073413,0.7,2.8,55.70390724437311
4717,local,improved,Plenum-2,-1228789.783634649,1.0143247377354545,0.7,2.8499999999999996,38.3933976276312
4718,local,improved,Plenum-2,-1228801.6355807616,1.0155169555904373,0.7,2.8999999999999995,26.541451514931396
4719,local,improved,Plenum-2,-1228809.2545543853,1.016531045559025,0.7,2.9499999999999993,18.922477891203016
4720,local,improved,Plenum-2,-1228813.5983113395,1.017376004941105,0.7,2.999999999999999,14.578720937017351
4721,local,improved,Plenum-2,-1228815.4158149161,1.0180584961809,0.7,3.049999999999999,12.761217360384762
4722,local,improved,Plenum-2,-1228815.29197013,1.0185871186893043,0.7,3.0999999999999988,12.885062146466225
4723,local,improved,Plenum-2,-1228813.6816812013,1.0189668400167022,0.7,3.1499999999999986,14.495351075194776
4724,local,improved,Plenum-2,-1228810.9358803933,1.0192029747067932,0.7,3.1999999999999984,17.241151883266866
4725,local,improved,Plenum-2,-1228807.3214724828,1.0193011413050357,0.7,3.2499999999999982,20.855559793766588
4726,local,improved,Plenum-2,-1228803.0366317956,1.0192608052525158,0.7,3.299999999999998,25.140400480944663
4727,local,improved,Plenum-2,-1228798.2225203994,1.0190889553921902,0.7,3.349999999999998,29.954511877149343
4728,local,improved,Plenum-2,-1228792.9722257846,1.018784380108599,0.7,3.3999999999999977,35.20480649196543
4729,local,improved,Plenum-2,-1228787.3375179179,1.0183481342606115,0.7,3.4499999999999975,40.83951435866766
4730,local,improved,Plenum-2,-1228781.3338767004,1.0177842331880127,0.7,3.4999999999999973,46.843155576149
4731,local,improved,Plenum-2,-1228774.9441299303,1.0170890707358502,0.7,3.549999999999997,53.23290234617889
4732,local,improved,Plenum-2,-1228768.120957424,1.0162659484282908,0.7,3.599999999999997,60.05607485258952
4733,local,improved,Plenum-2,-1228760.7884514583,1.0153119323190185,0.7,3.649999999999997,67.3885808181949
4734,local,improved,Plenum-2,-1228752.8428730592,1.0142311771541284,0.7,3.6999999999999966,75.3341592173092
4735,local,improved,Plenum-2,-1228744.1527031027,1.013016470223002,0.7,3.7499999999999964,84.02432917384431
4736,local,improved,Plenum-2,-1228734.558053784,1.0116734604738569,0.7,3.7999999999999963,93.61897849244997
4737,local,improved,Plenum-2,-1228723.8694800371,1.0101991407486408,0.7,3.849999999999996,104.30755223939195
4738,local,improved,Plenum-2,-1228711.8662082485,1.008590905560215,0.7,3.899999999999996,116.31082402798347
4739,local,improved,Plenum-2,-1228698.2937860545,1.0068520391474614,0.7,3.9499999999999957,129.88324622204527
4740,local,improved,Plenum-2,-1228697.839477098,1.0060260418203042,0.75,2.7,130.3375551784411
4741,local,improved,Plenum-2,-1228736.2038271846,1.0078879072764677,0.75,2.75,91.9732050918974
4742,local,improved,Plenum-2,-1228764.5690662996,1.0095189676175969,0.75,2.8,63.607965976931155
4743,local,improved,Plenum-2,-1228785.1351339794,1.0109386063161043,0.75,2.8499999999999996,43.04189829714596
4744,local,improved,Plenum-2,-1228799.6140817655,1.0121578165079999,0.75,2.8999999999999995,28.562950510997325
4745,local,improved,Plenum-2,-1228809.3429942385,1.0131918581149755,0.75,2.9499999999999993,18.83403803803958
4746,local,improved,Plenum-2,-1228815.3685749618,1.0140487038469137,0.75,2.999999999999999,12.808457314735278
4747,local,improved,Plenum-2,-1228818.5109121785,1.0147370230792556,0.75,3.049999999999999,9.666120097972453
