,Year,dec,dec_label,era,dp_flux,sigma,scaled_flux
221,2050,30,30°,Plenum-1,1.5331825812833696e-20,3,1.5331825812833695
222,2050,30,30°,Plenum-2,9.101951100843435e-21,3,0.9101951100843435
223,2050,30,30°,Plenum-3,4.3447211040266576e-21,3,0.43447211040266576
224,2018,0,0°,IceCube,8.763476367535476e-20,5,8.763476367535477
225,2018,30,30°,IceCube,1.4239254980553127e-19,5,14.239254980553127
226,2019,0,0°,IceCube,8.00646138196384e-20,5,8.00646138196384
227,2019,30,30°,IceCube,1.307570252266235e-19,5,13.075702522662349
228,2020,0,0°,IceCube,7.38542209800058e-20,5,7.385422098000579
229,2020,30,30°,IceCube,1.2117962416435836e-19,5,12.117962416435835
230,2021,0,0°,IceCube,6.865608428237194e-20,5,6.865608428237194
231,2021,30,30°,IceCube,1.1313867442357967e-19,5,11.313867442357967
232,2022,0,0°,IceCube,6.423366467484588e-20,5,6.4233664674845885
233,2022,30,30°,IceCube,1.0627783392119699e-19,5,10.6277833921197
234,2023,0,0°,IceCube,6.041976161777178e-20,5,6.041976161777178
235,2023,30,30°,IceCube,1.0034491658791822e-19,5,10.034491658791822
236,2024,0,0°,IceCube,5.709267050607518e-20,5,5.709267050607519
237,2024,30,30°,IceCube,9.515576324627276e-20,5,9.515576324627276
238,2025,0,0°,IceCube,5.416148347635342e-20,5,5.4161483476353425
239,2025,0,0°,Plenum-1,5.416148347635342e-20,5,5.4161483476353425
240,2025,30,30°,IceCube,9.057307072864241e-20,5,9.05730707286424
241,2025,30,30°,Plenum-1,9.057307072864241e-20,5,9.05730707286424
242,2026,-30,-30°,Plenum-1,9.743088937578674e-19,5,97.43088937578673
243,2026,0,0°,IceCube,5.155712715018349e-20,5,5.155712715018349
244,2026,0,0°,Plenum-1,5.086122229393294e-20,5,5.086122229393294
245,2026,30,30°,IceCube,8.649187570778025e-20,5,8.649187570778025
246,2026,30,30°,Plenum-1,8.419874002713197e-20,5,8.419874002713197
247,2027,-30,-30°,Plenum-1,5.718750971926857e-19,5,57.18750971926857
248,2027,0,0°,IceCube,4.922586161304826e-20,5,4.922586161304826
249,2027,0,0°,Plenum-1,4.799806107319945e-20,5,4.799806107319945
250,2027,30,30°,IceCube,8.283054134767841e-20,5,8.283054134767841
251,2027,30,30°,Plenum-1,7.880097963345153e-20,5,7.880097963345153
252,2028,-30,-30°,Plenum-1,4.2057029762010496e-19,5,42.057029762010494
253,2028,0,0°,IceCube,4.7125297318929235e-20,5,4.712529731892923
254,2028,0,0°,Plenum-1,4.570074529539013e-20,5,4.570074529539013
255,2028,30,30°,IceCube,7.952456942174865e-20,5,7.952456942174865
256,2028,30,30°,Plenum-1,7.416337711109051e-20,5,7.416337711109051
257,2029,-30,-30°,Plenum-1,2.683860990332391e-19,5,26.83860990332391
258,2029,0,0°,IceCube,4.5221588691298794e-20,5,4.522158869129879
259,2029,0,0°,Plenum-1,4.308737582014844e-20,5,4.308737582014844
260,2029,30,30°,IceCube,7.652232150464962e-20,5,7.652232150464962
261,2029,30,30°,Plenum-1,6.876820806901548e-20,5,6.876820806901548
262,2030,-30,-30°,Plenum-1,2.0345479396651865e-19,5,20.345479396651864
263,2030,0,0°,IceCube,4.348726855908051e-20,5,4.348726855908051
264,2030,0,0°,Plenum-1,4.0608958981032385e-20,5,4.060895898103238
265,2030,30,30°,IceCube,7.378184419377393e-20,5,7.378184419377393
266,2030,30,30°,Plenum-1,6.416876857731238e-20,5,6.416876857731238
267,2031,-30,-30°,Plenum-1,1.6650290571851574e-19,5,16.650290571851574
268,2031,0,0°,IceCube,4.18998700032061e-20,5,4.18998700032061
269,2031,0,0°,Plenum-1,3.8443397986127675e-20,5,3.8443397986127676
270,2031,30,30°,IceCube,7.126878047827491e-20,5,7.126878047827491
271,2031,30,30°,Plenum-1,6.027669176743357e-20,5,6.027669176743357
272,2032,-30,-30°,Plenum-1,1.3322831640650518e-19,5,13.322831640650518
273,2032,0,0°,IceCube,4.055016130814686e-20,5,4.055016130814686
274,2032,0,0°,Plenum-1,3.619368394672734e-20,5,3.6193683946727337
275,2032,30,30°,IceCube,6.895647209546918e-20,5,6.895647209546918
276,2032,30,30°,Plenum-1,5.606375062523309e-20,5,5.606375062523309
277,2033,-30,-30°,Plenum-1,1.1237030677917494e-19,5,11.237030677917494
278,2033,0,0°,IceCube,3.9182942233871876e-20,5,3.918294223387188
279,2033,0,0°,Plenum-1,3.423550116003566e-20,5,3.423550116003566
280,2033,30,30°,IceCube,6.681557126432129e-20,5,6.6815571264321285
281,2033,30,30°,Plenum-1,5.2477557918590864e-20,5,5.2477557918590865
282,2034,-30,-30°,Plenum-1,9.791463713659945e-20,5,9.791463713659944
283,2034,0,0°,IceCube,3.79366172537564e-20,5,3.79366172537564
284,2034,0,0°,Plenum-1,3.25463340608292e-20,5,3.25463340608292
285,2034,30,30°,IceCube,6.483143546969551e-20,5,6.483143546969551
286,2034,30,30°,Plenum-1,4.9311618724862116e-20,5,4.931161872486212
287,2035,-30,-30°,Plenum-1,8.722725058868714e-20,5,8.722725058868715
288,2035,-30,-30°,Plenum-2,8.722725058868714e-20,5,8.722725058868715
289,2035,0,0°,IceCube,3.6689386710703966e-20,5,3.668938671070397
290,2035,0,0°,Plenum-1,3.103281840043126e-20,5,3.103281840043126
291,2035,0,0°,Plenum-2,3.103281840043126e-20,5,3.103281840043126
292,2035,30,30°,IceCube,6.298525724607045e-20,5,6.298525724607044
293,2035,30,30°,Plenum-1,4.660287532646286e-20,5,4.6602875326462865
294,2035,30,30°,Plenum-2,4.660287532646286e-20,5,4.6602875326462865
295,2036,-30,-30°,Plenum-1,7.896086413050887e-20,5,7.896086413050887
296,2036,-30,-30°,Plenum-2,7.896086413050887e-20,5,7.896086413050887
297,2036,0,0°,IceCube,3.5654028010499345e-20,5,3.5654028010499346
298,2036,0,0°,Plenum-1,2.9648350543641334e-20,5,2.9648350543641335
299,2036,0,0°,Plenum-2,2.5909895994708772e-20,5,2.5909895994708774
300,2036,30,30°,IceCube,6.126240717032868e-20,5,6.126240717032869
301,2036,30,30°,Plenum-1,4.42212276803579e-20,5,4.42212276803579
302,2036,30,30°,Plenum-2,3.9842169967867895e-20,5,3.9842169967867895
303,2037,-30,-30°,Plenum-1,7.23503115619649e-20,5,7.23503115619649
304,2037,-30,-30°,Plenum-2,7.23503115619649e-20,5,7.23503115619649
305,2037,0,0°,IceCube,3.46822767114181e-20,5,3.46822767114181
306,2037,0,0°,Plenum-1,2.841540668941728e-20,5,2.841540668941728
307,2037,0,0°,Plenum-2,2.240591109931469e-20,5,2.240591109931469
308,2037,30,30°,IceCube,5.965032012512653e-20,5,5.965032012512654
309,2037,30,30°,Plenum-1,4.2104905456661845e-20,5,4.210490545666184
310,2037,30,30°,Plenum-2,3.53791833416621e-20,5,3.5379183341662097
311,2038,-30,-30°,Plenum-1,6.692564507548632e-20,5,6.692564507548632
312,2038,-30,-30°,Plenum-2,6.692564507548632e-20,5,6.692564507548632
313,2038,0,0°,IceCube,3.371903405735588e-20,5,3.3719034057355883
314,2038,0,0°,Plenum-1,2.7310648539434626e-20,5,2.7310648539434625
315,2038,0,0°,Plenum-2,1.984823731102993e-20,5,1.9848237311029928
