event_id,resolution_linefit,resolution_linefitNew,zenith_angle,zenith_linefit,muon_energy,aeffs
274,0.620142569889003,0.032686737502320574,117.01212276470129,117.59490321489731,1123.170824131178,74099742.762958
275,1.9901418814177565,0.10243280483795462,115.73145651142079,115.51233803346437,2375.118307656118,117793347.36017305
276,5.549534906012959,0.02650911421665576,41.53260010828051,43.68447453464779,88033.64670327227,3107319600.9370847
277,1.6984697966922042,0.013918650656473464,149.59321814476328,149.31093983062954,129306.18435515539,4547752178.673978
278,5.883738045430598,0.0032373119781665956,36.690261194535445,32.49506734601476,833936.8523540546,29139721250.67538
279,0.4774581894701411,0.01740691323467198,69.48985628866959,69.39741738998036,186500.0341107724,6543846655.079925
280,1.3277260991295023,0.01802312425502821,129.88389224860524,131.1874383471532,43040.08935469693,1537021541.2488644
281,6.130801202317539,0.08225118461078275,56.24042817681439,62.126888775357386,2377.026962499717,117859960.38599558
282,19.614792331136524,0.107604484458537,97.1079314150089,79.44988103704208,25262.056535347187,916559144.2656584
283,2.666890079366116,0.010642691011298276,43.95968924747805,43.56585295991234,6979.109142821875,278474971.6041398
284,1.0125167949782816,0.048941583115422564,127.63575365054007,128.4618084850586,4111.147914409488,178381664.5258179
285,1.6331933915796688,0.020290442204731113,35.68797822712145,34.185285173531284,10746.725481212603,409966700.0751703
286,1.1460929613198763,0.018429257170995895,136.8402075313399,136.46485072947854,42820.57213344546,1529360278.4612017
287,6.863317863202481,0.017070918117250537,47.099426232136864,44.70750746458002,464028.6161096156,16229735468.994865
288,6.47360400232947,0.04125357692983666,81.5068915501863,86.98381617127997,38832.721621028075,1390182265.1856165
289,3.168644475138879,0.027685172129970084,128.79535821555515,131.378380463925,235644.2765725544,8259005738.517606
290,0.31568936540724307,0.007121341853538183,31.395726588093915,31.710965129176078,60578.13126736561,2149108133.3988476
291,2.9581948269922336,0.010039161609429392,52.58486182775502,50.30480976061635,3755.6039904502786,165973000.5564027
292,1.9697205843714456,0.0074454637761159955,54.609305085702225,55.93638931479367,14264.211516995649,532728753.63272
293,0.6624742342761679,0.020550044551490437,133.09926014660905,133.03938909319535,6186.895469354396,250826311.04887807
294,4.00083844123106,0.039744144711119075,107.5754843881209,109.99730298710374,11247.3251003112,427437881.65926176
295,83.37960685728196,0.5258582930422897,93.31462289086915,141.7911932922516,139014.62118413055,4886581567.002573
296,1.0519928177744742,0.008350740794124572,133.8031225743828,133.564104748127,88998.27834973123,3140985736.5354204
297,4.611551814737217,0.018209156165250994,104.66169841391145,105.36341530894549,15770.36134539813,585294149.4918919
298,2.0331904453736764,0.014837941788312405,81.97480235585908,79.9933278183956,83425.33597669179,2946487210.2832956
300,5.801040123327317,0.1368174989260057,145.21717085478667,151.01002149274126,5065.168235990758,211677459.48321864
301,3.453119761755015,0.05630243179289725,116.57953602990636,114.31870470172063,8828.386836419935,343015704.6603063
302,160.26751854193168,18.070783897115664,19.219869884305087,161.30354435964276,699415.2738254506,24444849669.103264
303,2.8515284846186355,0.009516471561473377,123.96964055995667,121.12251311996094,628750.2524476822,21978604444.311054
306,18.402832075197782,0.06883427583430791,54.65932830856962,37.38683354289843,2426.5732125487375,119589149.73890808
307,24.939185655009215,0.0020023616869051836,128.06551921133467,135.81811125749735,12581.206786263454,473991031.6375389
308,0.7249580433408258,0.030372750387648577,128.0085477996972,127.63126625299401,20824.224983761214,761676563.6177157
309,2.954021741621401,0.02075577187205479,106.86448683416369,104.62823699294722,45427.365183541,1620338683.14392
310,20.70359332511843,0.04080399845485707,112.78979147272952,119.79728473636571,606092.6489437342,21187842546.02872
311,2.68192560485246,0.03157162372916557,121.31602818740244,123.99777191477433,146024.6000632209,5131233398.975133
312,23.58532128647478,0.030385823665466175,36.73207392135044,56.752300383913884,803908.0935198285,28091702278.383034
313,0.8545014361698793,0.03905824429264237,113.18913889816423,113.34892828993645,18247.605088166074,671751217.3895564
314,1.1158690701729421,0.05686224590896713,107.74078195424141,106.62560437483486,1197.2242873011187,76684246.33150356
315,8.197091094623179,0.013128199409431813,72.75971884301494,69.4819241853509,392795.49556723126,13743663294.113028
316,0.9212152835393141,0.027668618215215605,92.6082188278765,91.8766746163995,363854.686664529,12733614328.354605
319,10.837553260510589,0.01062574172446301,58.2023323499134,53.198193645075015,146192.84357121037,5137105183.064216
320,3.2765831984277836,0.01909624052951068,107.49694005636562,110.10230995308879,153304.56075768126,5385307733.763848
321,2.848642694136187,0.04360861474698706,97.01810035635006,98.05444315324631,4777.422589967925,201634989.93290433
322,21.725636357574235,0.15707193358206953,74.15909923222648,70.9027575285138,32729.07127250151,1177161760.3819423
323,15.66519533732739,0.15856749242466942,124.27828843535838,134.58552399313533,26168.460809438504,948193114.9222116
324,3.6891016011054276,0.004392599365466601,45.56448901058835,43.29213236064184,880386.6284011477,30760842084.367638
325,27.896437320386333,0.09823172335166469,65.22612033968551,93.06996512455598,400574.83243689925,14015166111.67114
326,4.3743680338537505,0.04224357252173656,51.98211983538156,49.22541492260965,26067.051685711762,944653884.8722492
327,54.17247698153585,15.258538908400016,46.49461677820888,34.06769649742806,46508.567010418585,1658073177.3899245
328,0.6351904948963688,0.001263981823547857,32.646045577944996,33.22293670387863,990458.410219934,34602403312.287254
