Spectral index,fixed,ts,$-2\Delta$ LLH,nb,Flux normalization relative to baseline flux
2.3624133773592133,Flux normalization relative to baseline flux,2736.595572379542,0.38356765221942624,0.9780839342879537,4.012584261876213
2.372899627957951,Flux normalization relative to baseline flux,2736.5507057774416,0.33870105011919804,0.9775609177392678,4.255205635850124
2.3829808641821315,Flux normalization relative to baseline flux,2736.5099500299757,0.297945302653261,0.9770593045658187,4.497827009824034
2.3926868466650526,Flux normalization relative to baseline flux,2736.4729389338054,0.2609342064829434,0.9765748894307754,4.740448383797944
2.402042909973483,Flux normalization relative to baseline flux,2736.439354856172,0.2273501288495936,0.9761049791485227,4.9830697577718555
2.4110974913247363,Flux normalization relative to baseline flux,2736.4089203977946,0.19691567047220815,0.9756525932638419,5.225691131745765
2.41985335520258,Flux normalization relative to baseline flux,2736.381391769134,0.1693870418116603,0.9752125959894072,5.468312505719676
2.4283321324506075,Flux normalization relative to baseline flux,2736.356553512108,0.14454878478545652,0.9747870568875603,5.710933879693587
2.4365673048735417,Flux normalization relative to baseline flux,2736.334214234868,0.12220950754544901,0.9743733990913059,5.953555253667497
2.4445810623775706,Flux normalization relative to baseline flux,2736.314203081611,0.10219835428870283,0.9739686688410132,6.1961766276414085
2.452375034465294,Flux normalization relative to baseline flux,2736.296366889216,0.08436216189375045,0.9735741190361098,6.438798001615318
2.4599743602819597,Flux normalization relative to baseline flux,2736.2805677905108,0.0685630631883214,0.9731897273949573,6.681419375589229
2.4673775928448514,Flux normalization relative to baseline flux,2736.2666812222215,0.05467649489901305,0.9728140600055365,6.924040749563138
2.4746032599998244,Flux normalization relative to baseline flux,2736.2545942561164,0.04258952879399658,0.9724469455940047,7.1666621235370505
2.481665527390154,Flux normalization relative to baseline flux,2736.2442041763006,0.03219944897819005,0.972087565630398,7.409283497510962
2.488566723390884,Flux normalization relative to baseline flux,2736.2354172760897,0.023412548767282715,0.9717366270243724,7.651904871484871
2.4953258111080965,Flux normalization relative to baseline flux,2736.228147823089,0.01614309576643791,0.971390883910999,7.894526245458782
2.5019390339878833,Flux normalization relative to baseline flux,2736.2223171793057,0.01031245198328179,0.9710520723872516,8.137147619432692
2.508419280455185,Flux normalization relative to baseline flux,2736.2178530286974,0.005848301374953735,0.9707201634506287,8.379768993406604
2.5147712922476715,Flux normalization relative to baseline flux,2736.2146887157496,0.002683988427179429,0.9703930612367311,8.622390367380513
2.52100495881756,Flux normalization relative to baseline flux,2736.2127626666625,0.0007579393400192203,0.9700724886172584,8.865011741354424
2.527117474446972,Flux normalization relative to baseline flux,2736.2120178833075,1.3155985016055638e-05,0.9697582785010358,9.107633115328335
2.5331246736016078,Flux normalization relative to baseline flux,2736.2124014972046,0.00039676988217252074,0.9694466190860225,9.350254489302245
2.539028914853286,Flux normalization relative to baseline flux,2736.213864385382,0.0018596580594021361,0.9691433270935289,9.592875863276156
2.544826326542598,Flux normalization relative to baseline flux,2736.2163608094256,0.004356082103186054,0.9688391623459315,9.835497237250065
2.550520350548788,Flux normalization relative to baseline flux,2736.219848133679,0.007843406356641935,0.9685408079847144,10.078118611223976
2.55613751760572,Flux normalization relative to baseline flux,2736.224286521491,0.012281794168757187,0.9682505346539595,10.320739985197886
2.5616548166277995,Flux normalization relative to baseline flux,2736.2296387271986,0.017633999876125017,0.9679618646777062,10.563361359171797
2.5670890630652403,Flux normalization relative to baseline flux,2736.23586985032,0.02386512299744936,0.9676769439311681,10.80598273314571
2.5724399017934996,Flux normalization relative to baseline flux,2736.2429471559444,0.03094242862198371,0.9673955719468094,11.048604107119619
2.5777167080959336,Flux normalization relative to baseline flux,2736.2508398940404,0.03883516671794496,0.9671182189075389,11.29122548109353
2.582919042364323,Flux normalization relative to baseline flux,2736.2595191489695,0.04751442164706532,0.9668443981977056,11.53384685506744
2.588042766630357,Flux normalization relative to baseline flux,2736.2689576904486,0.05695296312615028,0.9665733744917399,11.77646822904135
2.59309389294364,Flux normalization relative to baseline flux,2736.279129848144,0.06712512082140165,0.9663051699313229,12.01908960301526
2.5980784238851893,Flux normalization relative to baseline flux,2736.2900113957885,0.07800666846605964,0.9660403406071202,12.261710976989171
2.6029949599654256,Flux normalization relative to baseline flux,2736.301579444311,0.08957471698840891,0.9657782680572911,12.50433235096308
2.6078475443470706,Flux normalization relative to baseline flux,2736.31381234683,0.10180761950778106,0.965518922568321,12.746953724936992
2.6126389748901513,Flux normalization relative to baseline flux,2736.3266896104897,0.11468488316722869,0.9652622671648149,12.989575098910903
2.6173695526518923,Flux normalization relative to baseline flux,2736.340191816319,0.12818708899658304,0.9650080770607566,13.232196472884812
2.6220371871294765,Flux normalization relative to baseline flux,2736.354300546087,0.14229581876452357,0.9647560344029987,13.474817846858723
2.626652583491049,Flux normalization relative to baseline flux,2736.36899831689,0.15699358956771903,0.9645074928008341,13.717439220832635
