ns,gamma,ts,delta_ts,nb
1.178768634793587,2.491,4949.806207022405,113.45675587081769,0.8672769316746468
1.258925411794167,2.491,4962.258013333039,125.908562181452,0.8612268895434376
1.3445328842997606,2.491,4975.939512768704,139.5900616171166,0.8549375010182624
1.4359617019622148,2.491,4990.956365031832,154.60691388024497,0.8484007233641604
1.5336077187700112,2.491,5007.422440904031,171.0729897524434,0.841607876961551
1.6378937069540642,2.491,5025.46041585423,189.11096470264238,0.8345503579500811
1.749271187439842,2.491,5045.202404923169,208.85295377158127,0.8272189211101726
1.868222384771037,2.491,5066.790641714408,230.44119056282034,0.8196042109235986
1.9952623149688795,2.491,5090.378204514684,254.02875336309626,0.8116966118681372
2.130941015366796,2.491,5116.129792773191,279.78034162160384,0.8034859758393202
2.2758459260747883,2.491,5144.222557390351,307.8731062387633,0.7949621764421112
2.430604433384408,2.491,5174.846988502521,338.49753735093327,0.7861136216807264
2.595886586126394,2.491,5208.207864705503,371.85841355391585,0.7769295565747836
2.7724079967417734,2.491,5244.525267924861,408.17581677327325,0.7673983348230515
2.9609329396270834,2.491,5284.035668436798,447.68621728521066,0.7575078992245148
3.162277660168379,2.491,5326.993084848926,490.6436336973384,0.7472457219071265
0.12589254117941673,2.532,4843.4646308041265,7.115179652539155,0.9765158864234104
0.1344532884299761,2.532,4843.337002069446,6.987550917858243,0.9752027724149652
0.14359617019622145,2.532,4843.2375508285295,6.888099676942147,0.973822111243805
0.15336077187700115,2.532,4843.171024739645,6.821573588057618,0.9723711057101452
0.16378937069540642,2.532,4843.142707293393,6.793256141805614,0.9708465659246664
0.17492711874398423,2.532,4843.158467837048,6.809016685460847,0.9692454909932813
0.18682223847710366,2.532,4843.22481558618,6.875364434592484,0.967564631373863
0.19952623149688792,2.532,4843.34895790452,6.999506752932575,0.9658006335509763
0.21309410153667965,2.532,4843.53886315045,7.189411998862852,0.9639499881814911
0.22758459260747882,2.532,4843.803328407439,7.453877255851694,0.962009350700175
0.2430604433384409,2.532,4844.152052434975,7.802601283387958,0.9599750089385949
0.2595886586126394,2.532,4844.5957141984845,8.246263046897184,0.9578428913556095
0.2772407996741774,2.532,4845.14605735892,8.796606207332843,0.9556096730489758
0.29609329396270834,2.532,4845.81598112546,9.466529973872639,0.9532713017974513
0.31622776601683794,2.532,4846.6196379034245,10.270186751837173,0.9508235522341122
0.3377313908791009,2.532,4847.572538194662,11.223087043074884,0.9482621519936777
0.36069727153262904,2.532,4848.691663239462,12.342212087874941,0.9455830999949683
0.3852248420036752,2.532,4849.995585921025,13.646134769437595,0.9427815485957499
0.4114202978752841,2.532,4851.50460048891,15.155149337322655,0.9398533354699609
0.43939705607607904,2.532,4853.240861695861,16.89141054427364,0.9367934927977478
0.4692762459348837,2.532,4855.228533983611,18.879082832023414,0.9335972035755108
0.5011872336272722,2.532,4857.4939513975205,21.14450024593316,0.9302596677820983
0.5352681822847104,2.532,4860.065788957637,23.716337806049523,0.9267756159570036
0.5716666501913615,2.532,4862.975246265062,26.62579511347485,0.9231398264985402
0.6105402296585328,2.532,4866.256244177529,29.906793025941624,0.9193468974728135
0.6520572293428615,2.532,4869.945635447024,33.596184295436615,0.9153912346432493
0.6963974029624319,2.532,4874.083430275331,37.733979123743666,0.9112670084744099
0.7437527275659044,2.532,4878.7130378106585,42.36358665907119,0.906968426786127
0.7943282347242813,2.532,4883.881524680432,47.5320735288451,0.9024892926681526
0.8483428982440718,2.532,4889.639891731729,53.290440580141876,0.8978233285730021
0.9060305822453375,2.532,4896.043370232537,59.693919080949854,0.8929640195574488
0.9676410537094534,2.532,4903.151738873767,66.80228772217924,0.8879046398865931
1.033441063880556,2.532,4911.029663004427,74.68021185283942,0.8826383026536428
1.1037155032027572,2.532,4919.747057630806,83.39760647921867,0.8771579659046064
1.178768634793587,2.532,4929.379475815342,93.03002466375438,0.8714560353318848
1.258925411794167,2.532,4940.008524222729,103.65907307114139,0.8655250854769991
1.3445328842997606,2.532,4951.722307679662,115.37285652807441,0.8593572522957003
1.4359617019622148,2.532,4964.615904742127,128.26645359053964,0.8529443770867943
1.5336077187700112,2.532,4978.791876399589,142.4424252480012,0.8462780197417681
1.6378937069540642,2.532,4994.360810190632,158.0113590390447,0.839349496027029
1.749271187439842,2.532,5011.441902159678,175.0924510080904,0.8321499819309202
1.868222384771037,2.532,5030.163579250356,193.81412809876838,0.8246700454782941
1.9952623149688795,2.532,5050.664164908509,214.31471375692126,0.8169000808693025
2.130941015366796,2.532,5073.092590858013,236.7431397064256,0.8088302062797763
2.2758459260747883,2.532,5097.609158215764,261.25970706417684,0.8004499074962064
2.430604433384408,2.532,5124.3863513298265,288.0369001782392,0.7917491707652601
2.595886586126394,2.532,5153.609707956804,317.26025680521707,0.7827159888304402
2.7724079967417734,2.532,5185.478749645053,349.1292984934653,0.7733392278392637
2.9609329396270834,2.532,5220.20797645299,383.85852530140255,0.7636070890000424
3.162277660168379,2.532,5258.027930418489,421.6784792669014,0.7535071818788507
0.12589254117941673,2.573,4843.295819105851,6.9463679542632235,0.9776692673697222
0.1344532884299761,2.573,4843.100626804741,6.75117565315395,0.9764068914779935
0.14359617019622145,2.573,4842.925445315573,6.575994163985342,0.9750786408797587
0.15336077187700115,2.573,4842.774237487194,6.424786335606768,0.9736817482260776
0.16378937069540642,2.573,4842.651436277663,6.301985126076033,0.9722130710470835
0.17492711874398423,2.573,4842.561989992695,6.212538841107744,0.9706694714955487
0.18682223847710366,2.573,4842.511411187937,6.161960036349228,0.9690478611556342
0.19952623149688792,2.573,4842.505829494466,6.15637834287827,0.967344774062495
0.21309410153667965,2.573,4842.552048644349,6.2025974927619245,0.9655569057042929
0.22758459260747882,2.573,4842.657607990419,6.3081568388315645,0.9636807021503421
0.2430604433384409,2.573,4842.830848834128,6.4813976825407735,0.9617125161208714
0.2595886586126394,2.573,4843.080985895145,6.731534743557859,0.9596486821018431
0.2772407996741774,2.573,4843.418184277643,7.068733126056031,0.957484980780337
0.29609329396270834,2.573,4843.853642312208,7.504191160620394,0.9552179974985906
0.31622776601683794,2.573,4844.399680674316,8.050229522728841,0.9528433945793477
0.3377313908791009,2.573,4845.069838209752,8.720387058164306,0.9503570035248212
0.36069727153262904,2.573,4845.878974922549,9.529523770961532,0.9477544943300105
0.3852248420036752,2.573,4846.843382612744,10.493931461156535,0.9450314745684966
0.4114202978752841,2.573,4847.980903683168,11.63145253158109,0.9421833157325878
0.43939705607607904,2.573,4849.311058669409,12.961607517821903,0.9392052689076842
0.4692762459348837,2.573,4850.855183084564,14.505731932976232,0.9360925969380334
0.5011872336272722,2.573,4852.636574210765,16.287123059177247,0.9328402813323461
0.5352681822847104,2.573,4854.680648512625,18.331197361037994,0.9294431776725217
0.5716666501913615,2.573,4857.015110394322,20.665659242734364,0.9258960153604464
0.6105402296585328,2.573,4859.670133071758,23.3206819201705,0.9221934054687438
0.6520572293428615,2.573,4862.678552384657,26.329101233070105,0.9183297198069273
0.6963974029624319,2.573,4866.076074430459,29.726623278871557,0.9142991718318669
0.7437527275659044,2.573,4869.901497963016,33.55204681142823,0.9100959614076943
0.7943282347242813,2.573,4874.196952564283,37.84750141269524,0.9057138894539172
0.8483428982440718,2.573,4879.008153666866,42.65870251527849,0.9011467051256054
0.9060305822453375,2.573,4884.384675579718,48.03522442813028,0.8963879682706536
0.9676410537094534,2.573,4890.380243748657,54.0307925970701,0.8914309370516766
1.033441063880556,2.573,4897.053047568118,60.70359641653067,0.886268802268819
1.1037155032027572,2.573,4904.466075150997,68.11662399940997,0.88089436550805
1.178768634793587,2.573,4912.687471560042,76.33802040845421,0.8753004234621073
1.258925411794167,2.573,4921.790922107235,85.44147095564767,0.8694793513060729
1.3445328842997606,2.573,4931.856062437824,95.50661128623688,0.8634233927390675
1.4359617019622148,2.573,4942.968917233244,106.61946608165636,0.8571244722677621
1.5336077187700112,2.573,4955.222369492909,118.87291834132157,0.850574258099969
1.6378937069540642,2.573,4968.716662489403,132.3672113378152,0.8437642339221643
1.749271187439842,2.573,4983.559936635347,147.21048548375984,0.8366853349011136
1.868222384771037,2.573,4999.86880365423,163.5193525026425,0.8293285425022241
1.9952623149688795,2.573,5017.768960612044,181.41950946045654,0.8216842594545416
2.130941015366796,2.573,5037.395846542935,201.0463953913477,0.8137426930543458
2.2758459260747883,2.573,5058.895344590442,222.54589343885436,0.8054935534633172
2.430604433384408,2.573,5082.424532787751,246.0750816361633,0.796926779171409
2.595886586126394,2.573,5108.152486814641,271.8030356630534,0.7880305175600852
2.7724079967417734,2.573,5136.261138302791,299.9116871512033,0.7787939519957009
2.9609329396270834,2.573,5166.946192500283,330.596741348696,0.7692052022083508
3.162277660168379,2.573,5200.418109376082,364.06865822449436,0.7592521620450613
0.12589254117941673,2.6140000000000003,4843.27015490566,6.920703754072747,0.9787125788951739
0.1344532884299761,2.6140000000000003,4843.023788953393,6.67433780180545,0.9774965850625049
0.14359617019622145,2.6140000000000003,4842.790788226154,6.441337074566945,0.9762164410704877
0.15336077187700115,2.6140000000000003,4842.574458245642,6.22500709405449,0.9748690758595094
0.16378937069540642,2.6140000000000003,4842.378518472338,6.029067320750983,0.9734515333388591
0.17492711874398423,2.6140000000000003,4842.207143433939,5.857692282351309,0.9719607320990392
0.18682223847710366,2.6140000000000003,4842.065007242284,5.715556090696737,0.9703934753491702
0.19952623149688792,2.6140000000000003,4841.957331738734,5.60788058714661,0.9687464447874095
0.21309410153667965,2.6140000000000003,4841.889938524073,5.540487372485586,0.9670161954661913
0.22758459260747882,2.6140000000000003,4841.86930514632,5.51985399473233,0.9651993103224619
0.2430604433384409,2.6140000000000003,4841.902625737884,5.553174586296336,0.963292084793709
0.2595886586126394,2.6140000000000003,4841.9978764132775,5.648425261690136,0.9612907614162916
0.2772407996741774,2.6140000000000003,4842.163885758929,5.814434607341354,0.9591916044506353
0.29609329396270834,2.6140000000000003,4842.410410768391,6.060959616803302,0.9569902621236271
0.31622776601683794,2.6140000000000003,4842.748218600899,6.39876744931189,0.9546831720866448
0.3377313908791009,2.6140000000000003,4843.189174563631,6.839723412043895,0.9522660619097328
0.36069727153262904,2.6140000000000003,4843.746336748064,7.39688559647675,0.9497343884127611
0.3852248420036752,2.6140000000000003,4844.434057776407,8.084606624819571,0.9470838004311989
0.4114202978752841,2.6140000000000003,4845.268094146237,8.918642994649417,0.9443097378409654
0.43939705607607904,2.6140000000000003,4846.265723693555,9.916272541967373,0.9414074216694753
0.4692762459348837,2.6140000000000003,4847.44587172949,11.09642057790279,0.9383721397715958
0.5011872336272722,2.6140000000000003,4848.829246443267,12.479795291679693,0.935198667716509
0.5352681822847104,2.6140000000000003,4850.438484204049,14.089033052461673,0.9318820572669297
0.5716666501913615,2.6140000000000003,4852.298305436935,15.948854285347807,0.9284170367863955
0.6105402296585328,2.6140000000000003,4854.435681794236,18.086230642648843,0.9247980294269972
0.6520572293428615,2.6140000000000003,4856.880015391813,20.53056424022543,0.9210196132258305
0.6963974029624319,2.6140000000000003,4859.663330932562,23.313879780974275,0.9170758345700385
0.7437527275659044,2.6140000000000003,4862.82048159476,26.471030443172822,0.9129609052408675
0.7943282347242813,2.6140000000000003,4866.389369622527,30.039918470939483,0.9086687770585677
0.8483428982440718,2.6140000000000003,4870.4111826192475,34.06173146766014,0.9041930519276854
0.9060305822453375,2.6140000000000003,4874.930646612633,38.581195461045354,0.8995273217091294
0.9676410537094534,2.6140000000000003,4879.996297032776,43.64684588118871,0.8946648752322102
1.033441063880556,2.6140000000000003,4885.660768822084,49.311317670496464,0.8895988142506306
1.1037155032027572,2.6140000000000003,4891.981106978916,55.63165582732836,0.8843222404125156
1.178768634793587,2.6140000000000003,4899.019098925554,62.66964777396697,0.8788276975903756
1.258925411794167,2.6140000000000003,4906.8416301861,70.49217903451245,0.873107727300156
1.3445328842997606,2.6140000000000003,4915.521064961518,79.17161380993093,0.8671546708376195
1.4359617019622148,2.6140000000000003,4925.135653298003,88.78620214641523,0.8609603154265179
1.5336077187700112,2.6140000000000003,4935.769966661363,99.42051550977521,0.8545165252351452
1.6378937069540642,2.6140000000000003,4947.51536385511,111.16591270352274,0.8478148084577355
1.749271187439842,2.6140000000000003,4960.470489353745,124.12103820215725,0.840846250177056
1.868222384771037,2.6140000000000003,4974.741806266115,138.39235511452807,0.8336017279666045
1.9952623149688795,2.6140000000000003,4990.444166297315,154.0947151457276,0.8260719221003481
2.130941015366796,2.6140000000000003,5007.701419241965,171.35196809037734,0.8182469880398117
2.2758459260747883,2.6140000000000003,5026.64706471783,190.29761356624294,0.8101168999263014
2.430604433384408,2.6140000000000003,5047.424949037033,211.07549788544566,0.801671605456889
2.595886586126394,2.6140000000000003,5070.19001031195,233.84055916036232,0.7928992906983555
2.7724079967417734,2.6140000000000003,5095.1090751125,258.7596239609129,0.7837893842212401
2.9609329396270834,2.6140000000000003,5122.361710212215,286.0122590606279,0.7743302095203352
3.162277660168379,2.6140000000000003,5152.141133214887,315.79168206329996,0.7645096418548092
0.12589254117941673,2.6550000000000002,4843.348723207137,6.999272055549227,0.9796556073462964
0.1344532884299761,2.6550000000000002,4843.064073302982,6.714622151394906,0.9784820469456773
0.14359617019622145,2.6550000000000002,4842.787372283719,6.437921132132033,0.97724557369206
0.15336077187700115,2.6550000000000002,4842.521373567939,6.171922416351663,0.975943569151081
0.16378937069540642,2.6550000000000002,4842.269196317839,5.919745166251232,0.9745727805977494
0.17492711874398423,2.6550000000000002,4842.034363019319,5.684911867731898,0.973130221779038
0.18682223847710366,2.6550000000000002,4841.820840218536,5.4713890669490866,0.9716126816802766
0.19952623149688792,2.6550000000000002,4841.633082637495,5.28363148590779,0.9700169064470793
0.21309410153667965,2.6550000000000002,4841.476080906175,5.126629754588066,0.9683395267537336
0.22758459260747882,2.6550000000000002,4841.355413165015,5.005962013427961,0.9665769002972215
0.2430604433384409,2.6550000000000002,4841.277300809105,4.9278496575179815,0.9647255224544636
0.2595886586126394,2.6550000000000002,4841.248668663457,4.89921751186921,0.9627815844522367
0.2772407996741774,2.6550000000000002,4841.277209899294,4.927758747706321,0.9607413673242674
0.29609329396270834,2.6550000000000002,4841.371456021443,5.022004869855664,0.9586004639353682
0.31622776601683794,2.6550000000000002,4841.540852280768,5.191401129181031,0.9563555156456716
0.3377313908791009,2.6550000000000002,4841.795838887786,5.446387736198631,0.9540019787569253
0.36069727153262904,2.6550000000000002,4842.147938431274,5.798487279686924,0.9515354267214945
0.3852248420036752,2.6550000000000002,4842.609849931555,6.260398779967545,0.9489514264475312
0.4114202978752841,2.6550000000000002,4843.19554998797,6.846098836382225,0.9462456005561614
0.43939705607607904,2.6550000000000002,4843.920401511166,7.570950359579001,0.9434130364600415
0.4692762459348837,2.6550000000000002,4844.801270563783,8.451819412195618,0.9404488597823708
0.5011872336272722,2.6550000000000002,4845.856651868762,9.507200717174783,0.9373481164739325
0.5352681822847104,2.6550000000000002,4847.1068035819735,10.757352430386163,0.934105693247376
0.5716666501913615,2.6550000000000002,4848.573891966044,12.224440814457012,0.930716364707568
0.6105402296585328,2.6550000000000002,4850.28214664498,13.932695493392202,0.9271744187419997
0.6520572293428615,2.6550000000000002,4852.25802716457,15.908576012982849,0.9234745400752066
0.6963974029624319,2.6550000000000002,4854.5304016319915,18.180950480404135,0.9196108363751753
0.7437527275659044,2.6550000000000002,4857.130738259451,20.781287107864046,0.9155773296461474
0.7943282347242813,2.6550000000000002,4860.093310691653,23.743859540065387,0.9113680202317476
0.8483428982440718,2.6550000000000002,4863.455418055308,27.1059669037204,0.9069764916166638
0.9060305822453375,2.6550000000000002,4867.257620731267,30.908169579679452,0.9023964141080341
0.9676410537094534,2.6550000000000002,4871.543992916547,35.19454176495947,0.897620977378576
1.033441063880556,2.6550000000000002,4876.362393114606,40.01294196301842,0.8926434380573943
1.1037155032027572,2.6550000000000002,4881.764753768526,45.41530261693879,0.8874567619131875
1.178768634793587,2.6550000000000002,4887.807391333207,51.45794018161996,0.8820534992443733
1.258925411794167,2.6550000000000002,4894.55133817015,58.20188701856296,0.8764263242240078
1.3445328842997606,2.6550000000000002,4902.062697742163,65.71324659057609,0.8705673558290151
1.4359617019622148,2.6550000000000002,4910.41302468592,74.06357353433305,0.8644686714817195
1.5336077187700112,2.6550000000000002,4919.679731448277,83.33028029669003,0.8581221669330349
1.6378937069540642,2.6550000000000002,4929.946523288322,93.59707213673482,0.8515191966971891
1.749271187439842,2.6550000000000002,4941.303863571557,104.95441241996923,0.8446511270269665
1.868222384771037,2.6550000000000002,4953.849471416473,117.50002026488528,0.8375087045489453
1.9952623149688795,2.6550000000000002,4967.688853897233,131.3394027456452,0.8300828073637806
2.130941015366796,2.6550000000000002,4982.935875160135,146.5864240085475,0.822363621421688
2.2758459260747883,2.6550000000000002,4999.713364976632,163.36391382504462,0.8143411603948904
2.430604433384408,2.6550000000000002,5018.153769432333,181.80431828074597,0.8060051288397757
2.595886586126394,2.6550000000000002,5038.399846640641,202.0503954890537,0.7973450484546132
2.7724079967417734,2.6550000000000002,5060.605410570924,224.25595941933625,0.788349187935135
2.9609329396270834,2.6550000000000002,5084.936126298995,248.58667514740773,0.779006336962027
3.162277660168379,2.6550000000000002,5111.570360214015,275.2209090624274,0.7693045890305326
0.12589254117941673,2.696,4843.50171352245,7.152262370862445,0.98050717647063
0.1344532884299761,2.696,4843.188926937669,6.839475786081493,0.979372056520118
0.14359617019622145,2.696,4842.879669508034,6.530218356446312,0.9781755108201773
0.15336077187700115,2.696,4842.57622977374,6.2267786221527786,0.9769146431894196
0.16378937069540642,2.696,4842.281220528832,5.931769377244564,0.9755863868945095
0.17492711874398423,2.696,4841.997613317297,5.6481621657094365,0.9741877880521128
0.18682223847710366,2.696,4841.7287758913035,5.3793247397161394,0.9727156605301749
0.19952623149688792,2.696,4841.478512839129,5.1290616875412525,0.971166580979801
0.21309410153667965,2.696,4841.251109604258,4.901658452670745,0.9695372940113893
0.22758459260747882,2.696,4841.05138013198,4.70192898039295,0.9678242918567816
0.2430604433384409,2.696,4840.884718396429,4.535267244841634,0.9660238687888422
0.2595886586126394,2.696,4840.757154078283,4.407702926695492,0.9641324382071776
0.2772407996741774,2.696,4840.675412681945,4.325961530357745,0.9621459985471584
0.29609329396270834,2.696,4840.646980401858,4.2975292502706,0.9600607626267181
0.31622776601683794,2.696,4840.680174067919,4.330722916331979,0.9578721673916666
0.3377313908791009,2.696,4840.784216525448,4.4347653738605,0.9555766334812587
0.36069727153262904,2.696,4840.969317826043,4.619866674455807,0.9531696321199491
0.3852248420036752,2.696,4841.24676263684,4.89731148525243,0.9506467004093269
0.4114202978752841,2.696,4841.629004299863,5.279553148275227,0.9480031070334741
0.43939705607607904,2.696,4842.129766005324,5.780314853736854,0.945234381058032
0.4692762459348837,2.696,4842.764149574094,6.414698422506262,0.942335344705076
0.5011872336272722,2.696,4843.5487523784905,7.199301226903117,0.9393012112425732
0.5352681822847104,2.696,4844.501792966821,8.15234181523374,0.9361267594314893
0.5716666501913615,2.696,4845.643245995248,9.29379484366109,0.932806647448999
0.6105402296585328,2.696,4846.994987111271,10.645535959683912,0.9293354880019093
0.6520572293428615,2.696,4848.5809484761,12.23149732451293,0.9257075142457731
0.6963974029624319,2.696,4850.427285658974,14.077834507386797,0.9219170623010914
0.7437527275659044,2.696,4852.562556684692,16.21310553310468,0.9179582316677445
0.7943282347242813,2.696,4855.017914067191,18.668462915603413,0.913824723966049
0.8483428982440718,2.696,4857.827310716427,21.47785956483949,0.909510417607976
0.9060305822453375,2.696,4861.0277206638475,24.678269512260158,0.9050087191336069
0.9676410537094534,2.696,4864.659375613522,28.309924461934315,0.9003129846678276
1.033441063880556,2.696,4868.76601839183,32.41656724024233,0.8954163424612855
1.1037155032027572,2.696,4873.395174438998,37.04572328741051,0.8903117434894743
1.178768634793587,2.696,4878.598442560993,42.24899140940579,0.8849919290873672
1.258925411794167,2.696,4884.431806240979,48.08235508939197,0.8794492724353167
1.3445328842997606,2.696,4890.95596689606,54.606515744472745,0.8736762083337094
1.4359617019622148,2.696,4898.236700557987,61.88724940639986,0.867664718098878
1.5336077187700112,2.696,4906.345239556504,69.99578840491631,0.861406573118172
1.6378937069540642,2.696,4915.358680891519,79.00922973993147,0.8548932925118519
1.749271187439842,2.696,4925.360423096111,89.01097194452359,0.848116214187783
1.868222384771037,2.696,4936.440633516965,100.09118236537779,0.8410662925184998
1.9952623149688795,2.696,4948.696748072937,112.34729692134988,0.8337342419921562
2.130941015366796,2.696,4962.234005696703,125.88455454511586,0.8261103745376343
2.2758459260747883,2.696,4977.166019819399,140.81656866781123,0.8181847987447552
2.430604433384408,2.696,4993.615389424476,157.2659382728889,0.8099473077983553
2.595886586126394,2.696,5011.71435237552,175.36490122393297,0.8013875816052748
2.7724079967417734,2.696,5031.605483912169,195.25603276058155,0.7924937466280985
2.9609329396270834,2.696,5053.442443416265,217.09299226467738,0.7832547576154356
3.162277660168379,2.696,5077.390772761417,241.04132160982954,0.7736590564604133
0.12589254117941673,2.737,4843.706244000649,7.356792849062003,0.9812749729444064
0.1344532884299761,2.737,4843.3733105795745,7.02385942798719,0.9801748511519103
0.14359617019622145,2.737,4843.040297072568,6.690845920980792,0.9790144834960618
0.15336077187700115,2.737,4842.7090997200585,6.35964856847113,0.9777909372823954
0.16378937069540642,2.737,4842.381903211871,6.032452060283504,0.976501329890904
