ns,gamma,ts,delta_ts,nb
1.1037155032027572,2.491,4891.8408280819385,55.49137690200132,0.9019402863914091
1.178768634793587,2.491,4898.297721735463,61.948270555525596,0.897289611435448
1.258925411794167,2.491,4905.453891363879,69.10444018394173,0.8924478691260004
1.3445328842997606,2.491,4913.372945134367,77.0234939544298,0.8874083791893158
1.4359617019622148,2.491,4922.123629990704,85.7741788107669,0.8821643210469226
1.5336077187700112,2.491,4931.780210921026,95.43075974108888,0.8767087632498223
1.6378937069540642,2.491,4942.422876758094,106.07342557815718,0.8710343238103365
1.749271187439842,2.491,4954.138174343687,117.78872316374964,0.8651334414400991
1.868222384771037,2.491,4967.019473012829,130.6700218328915,0.8589984686018438
1.9952623149688795,2.491,4981.16746148579,144.81801030585302,0.8526213454370468
2.130941015366796,2.491,4996.690679396714,160.34122821677647,0.8459937136662621
2.2758459260747883,2.491,5013.706085838588,177.35663465865036,0.8391068919983394
2.430604433384408,2.491,5032.339667465374,195.99021628543687,0.831952156744169
2.595886586126394,2.491,5052.727088864409,216.37763768447167,0.8245202635643805
2.7724079967417734,2.491,5075.014388096904,238.66493691696724,0.8168016396638536
2.9609329396270834,2.491,5099.35872050192,263.0092693219831,0.8087864375623897
3.162277660168379,2.491,5125.929154070853,289.57970289091554,0.800464532664995
0.12589254117941673,2.532,4844.532469485562,8.1830183056245,0.9827905486037467
0.1344532884299761,2.532,4844.313706706541,7.964255526603665,0.9818072873137866
0.14359617019622145,2.532,4844.104350300161,7.754899120223854,0.980771505373783
0.15336077187700115,2.532,4843.906897698613,7.557446518675533,0.9796806693432182
0.16378937069540642,2.532,4843.724162926818,7.374711746881076,0.9785322727519199
0.17492711874398423,2.532,4843.5593086312565,7.209857451319294,0.9773237733556216
0.18682223847710366,2.532,4843.415880805645,7.066429625708224,0.9760524292176963
0.19952623149688792,2.532,4843.297846409101,6.948395229163907,0.974715371151952
0.21309410153667965,2.532,4843.209634085937,6.860182905999864,0.973309847450642
0.22758459260747882,2.532,4843.156178210081,6.80672703014352,0.9718327546728642
0.2430604433384409,2.532,4843.142966492389,6.793515312451746,0.9702811670146729
0.2595886586126394,2.532,4843.176091404102,6.826640224165203,0.9686518234437322
0.2772407996741774,2.532,4843.262305686621,6.912854506684198,0.9669415601996363
0.29609329396270834,2.532,4843.409082234244,7.059631054306919,0.9651468649818
0.31622776601683794,2.532,4843.624678655422,7.275227475484826,0.96326441339073
0.3377313908791009,2.532,4843.918206836017,7.568755656079702,0.9612905198087182
0.36069727153262904,2.532,4844.2997078496555,7.950256669718328,0.959221579094499
0.3852248420036752,2.532,4844.780232580434,8.430781400496926,0.9570535604754078
0.4114202978752841,2.532,4845.37192844758,9.022477267642898,0.9547831043856253
0.43939705607607904,2.532,4846.088132644941,9.738681465003538,0.9524059242864937
0.4692762459348837,2.532,4846.9434723364875,10.594021156550298,0.9499179126155081
0.5011872336272722,2.532,4847.953972276154,11.604521096216558,0.9473148453840998
0.5352681822847104,2.532,4849.137170352202,12.787719172264588,0.9445923679281064
0.5716666501913615,2.532,4850.512241589583,14.162790409645822,0.9417458950379922
0.6105402296585328,2.532,4852.100131180002,15.750680000064676,0.9387709099485241
0.6520572293428615,2.532,4853.923697148448,17.574245968510695,0.9356627397301169
0.6963974029624319,2.532,4856.0078633073845,19.658412127447264,0.932416396215276
0.7437527275659044,2.532,4858.379783195071,22.030332015133354,0.9290269097032164
0.7943282347242813,2.532,4861.069015743676,24.71956456373846,0.925488981205468
0.8483428982440718,2.532,4864.107713475321,27.758262295384156,0.9217974815705643
0.9060305822453375,2.532,4867.530824080658,31.181372900720817,0.9179468740472063
0.9676410537094534,2.532,4871.376306294915,35.02685511497748,0.9139313585228419
1.033441063880556,2.532,4875.685361050997,39.33590987105981,0.9097452994844651
1.1037155032027572,2.532,4880.502678957982,44.15322777804522,0.9053826626486211
1.178768634793587,2.532,4885.876705227015,49.527254047077804,0.9008372335188151
1.258925411794167,2.532,4891.859923244775,55.51047206483781,0.8961025821928176
1.3445328842997606,2.532,4898.509158078179,62.15970689824189,0.8911723076767665
1.4359617019622148,2.532,4905.885901282799,69.53645010286164,0.8860395040664785
1.5336077187700112,2.532,4914.0566584819535,77.70720730201629,0.8806972421744524
1.6378937069540642,2.532,4923.093321284234,86.74387010429655,0.8751381537851644
1.749271187439842,2.532,4933.073565214386,96.72411403444858,0.8693550889312176
1.868222384771037,2.532,4944.081275446942,107.73182426700441,0.8633400209721442
1.9952623149688795,2.532,4956.207002253693,119.85755107375553,0.857085209730627
2.130941015366796,2.532,4969.548448206567,133.1989970266295,0.850582380964969
2.2758459260747883,2.532,4984.210989316197,147.8615381362597,0.8438230102504221
2.430604433384408,2.532,5000.308232435178,163.95878125524086,0.8367984031533937
2.595886586126394,2.532,5017.962611413904,181.61316023396648,0.8294993530272422
2.7724079967417734,2.532,5037.306024666785,200.95657348684745,0.8219164443513964
2.9609329396270834,2.532,5058.480516988665,222.13106580872773,0.814040044726165
3.162277660168379,2.532,5081.63900865581,245.28955747587315,0.8058600330239608
0.12589254117941673,2.573,4844.623338819938,8.273887640000794,0.9836878649968475
0.1344532884299761,2.573,4844.371081157591,8.021629977653902,0.9827463284367708
0.14359617019622145,2.573,4844.123458291212,7.774007111274841,0.9817538528469675
0.15336077187700115,2.573,4843.882477351023,7.533026171086021,0.980707847142526
0.16378937069540642,2.573,4843.650418209415,7.300967029477761,0.9796058946080042
0.17492711874398423,2.573,4843.429862187992,7.080411008054398,0.9784454485161007
0.18682223847710366,2.573,4843.223723242914,6.87427206297707,0.9772237431230755
0.19952623149688792,2.573,4843.035281807695,6.6858306277581505,0.97593815050363
0.21309410153667965,2.573,4842.8682214849505,6.518770305013277,0.9745856233080045
0.22758459260747882,2.573,4842.726668792018,6.37721761208104,0.9731632655998599
0.2430604433384409,2.573,4842.6152361789755,6.26578499903826,0.9716680396245939
0.2595886586126394,2.573,4842.539068552656,6.189617372719113,0.9700968596047153
0.2772407996741774,2.573,4842.503893555655,6.154442375717736,0.9684464293486604
0.29609329396270834,2.573,4842.516075865882,6.166624685944953,0.9667133098045901
0.31622776601683794,2.573,4842.582675799621,6.233224619683824,0.964894215666611
0.3377313908791009,2.573,4842.711512518985,6.362061339047614,0.9629853808257777
0.36069727153262904,2.573,4842.911232165109,6.561780985171936,0.9609833641722265
0.3852248420036752,2.573,4843.1913812573475,6.841930077410325,0.958883960349446
0.4114202978752841,2.573,4843.562485723194,7.213034543256981,0.9566838026342248
0.43939705607607904,2.573,4844.036135943698,7.68668476376115,0.9543787202171029
0.4692762459348837,2.573,4844.625078227803,8.275627047865783,0.9519644705391301
0.5011872336272722,2.573,4845.343313153059,8.993861973121966,0.9494369573734528
0.5352681822847104,2.573,4846.206201240333,9.856750060395825,0.9467917719037128
0.5716666501913615,2.573,4847.230576460707,10.881125280769993,0.9440243457054577
0.6105402296585328,2.573,4848.434868106086,12.085416926148355,0.9411300940963058
0.6520572293428615,2.573,4849.839231590725,13.489780410787716,0.9381043781326899
0.6963974029624319,2.573,4851.465688789557,15.11623760961993,0.9349422011703372
0.7437527275659044,2.573,4853.338278560272,16.988827380334442,0.9316384727701585
0.7943282347242813,2.573,4855.483218140785,19.133766960847424,0.9281882000075272
0.8483428982440718,2.573,4857.929076161167,21.579624981230154,0.9245858769393087
0.9060305822453375,2.573,4860.706958060242,24.357506880304754,0.9208261387633208
0.9676410537094534,2.573,4863.850704751706,27.501253571768757,0.9169032822759464
1.033441063880556,2.573,4867.397105443144,31.047654263206823,0.9128114513062231
1.1037155032027572,2.573,4871.386125573785,35.036674393847534,0.9085447635678454
1.178768634793587,2.573,4875.861150903673,39.511699723735546,0.9040970391575064
1.258925411794167,2.573,4880.8692488583,44.51979767836292,0.8994618854707972
1.3445328842997606,2.573,4886.461448308816,50.11199712887901,0.8946327690240716
1.4359617019622148,2.573,4892.693039049297,56.34358786935991,0.8896029498819641
1.5336077187700112,2.573,4899.62389231925,63.27444113931324,0.8843654805589922
1.6378937069540642,2.573,4907.318803812141,70.96935263220348,0.8789131657524343
1.749271187439842,2.573,4915.847860709542,79.49840952960494,0.8732386630243638
1.868222384771037,2.573,4925.286834386128,88.93738320619104,0.8673342184144771
1.9952623149688795,2.573,4935.717600543351,99.36814936341398,0.8611920267049538
2.130941015366796,2.573,4947.228588650294,110.87913747035691,0.8548039847657263
2.2758459260747883,2.573,4959.915262698834,123.56581151889714,0.8481615117379643
2.430604433384408,2.573,4973.88063541816,137.53118423822252,0.8412560844430581
2.595886586126394,2.573,4989.23581824091,152.8863670609726,0.8340785479320304
2.7724079967417734,2.573,5006.1006094710665,169.7511582911293,0.8266197115293212
2.9609329396270834,2.573,5024.604123272246,188.2546720923092,0.818869927199634
3.162277660168379,2.573,5044.885462275824,208.53601109588635,0.8108192357056817
0.12589254117941673,2.6140000000000003,4844.788173529913,8.43872234997616,0.9844975851515434
0.1344532884299761,2.6140000000000003,4844.51222305206,8.162771872122903,0.9835940592132931
0.14359617019622145,2.6140000000000003,4844.237089009184,7.887637829247069,0.9826409743803646
0.15336077187700115,2.6140000000000003,4843.964372387663,7.614921207726184,0.981635915090632
0.16378937069540642,2.6140000000000003,4843.695909611203,7.346458431266001,0.9805763542489229
0.17492711874398423,2.6140000000000003,4843.433798369894,7.084347189957043,0.9794597663346365
0.18682223847710366,2.6140000000000003,4843.180425744222,6.830974564284588,0.978283640843957
0.19952623149688792,2.6140000000000003,4842.938498789469,6.589047609531917,0.9770449276882448
0.21309410153667965,2.6140000000000003,4842.711077757295,6.361626577358038,0.9757409848222863
0.22758459260747882,2.6140000000000003,4842.501612142938,6.152160963000824,0.9743687532120074
0.2430604433384409,2.6140000000000003,4842.313979759971,5.964528580033402,0.9729253061492177
0.2595886586126394,2.6140000000000003,4842.152529057685,5.803077877747455,0.9714074591800022
0.2772407996741774,2.6140000000000003,4842.022124911335,5.672673731397481,0.969811930520061
0.29609329396270834,2.6140000000000003,4841.928198130773,5.578746950835921,0.968135447849708
0.31622776601683794,2.6140000000000003,4841.876798949617,5.527347769680091,0.9663746129668799
0.3377313908791009,2.6140000000000003,4841.874654774667,5.525203594729646,0.9645257004516091
0.36069727153262904,2.6140000000000003,4841.9292324942635,5.579781314326283,0.9625851621699419
0.3852248420036752,2.6140000000000003,4842.048805663368,5.6993544834303975,0.9605492065900348
0.4114202978752841,2.6140000000000003,4842.242526905049,5.893075725111885,0.9584135864415074
0.43939705607607904,2.6140000000000003,4842.520505890503,6.171054710565841,0.9561750228859168
0.4692762459348837,2.6140000000000003,4842.893893282214,6.544442102276662,0.9538289999713548
0.5011872336272722,2.6140000000000003,4843.37497105311,7.025519873172925,0.9513711763903077
0.5352681822847104,2.6140000000000003,4843.977249619323,7.627798439385515,0.9487974412974846
0.5716666501913615,2.6140000000000003,4844.71557225476,8.36612107482324,0.9461030487654541
0.6105402296585328,2.6140000000000003,4845.60622728662,9.256776106682992,0.943283486130521
0.6520572293428615,2.6140000000000003,4846.66706860434,10.31761742440267,0.9403340324689246
0.6963974029624319,2.6140000000000003,4847.917645050413,11.568193870475625,0.9372497490205063
0.7437527275659044,2.6140000000000003,4849.379339299626,13.029888119688621,0.9340256221676189
0.7943282347242813,2.6140000000000003,4851.075516874393,14.726065694455428,0.930656308351673
0.8483428982440718,2.6140000000000003,4853.03168598752,16.682234807582972,0.9271367199844945
0.9060305822453375,2.6140000000000003,4855.275668950639,18.92621777070144,0.9234612029193072
0.9676410537094534,2.6140000000000003,4857.837785936416,21.488334756479162,0.9196240799829488
1.033441063880556,2.6140000000000003,4860.751051936218,24.40160075628046,0.9156196487657928
1.1037155032027572,2.6140000000000003,4864.051387811808,27.70193663187092,0.9114418223008992
1.178768634793587,2.6140000000000003,4867.777846400685,31.428395220747916,0.9070845279843633
1.258925411794167,2.6140000000000003,4871.97285469973,35.6234035197931,0.9025413756936573
1.3445328842997606,2.6140000000000003,4876.682473221348,40.33302204141091,0.897805827247641
1.4359617019622148,2.6140000000000003,4881.956673690677,45.60722251074003,0.8928711600452693
1.5336077187700112,2.6140000000000003,4887.849636331875,51.50018515193824,0.8877304440442806
1.6378937069540642,2.6140000000000003,4894.420068076482,58.07061689654438,0.8823765098052028
1.749271187439842,2.6140000000000003,4901.731543117789,65.38209193785224,0.8768020241408047
1.868222384771037,2.6140000000000003,4909.852867332525,73.50341615258822,0.8709993475470059
1.9952623149688795,2.6140000000000003,4918.858468195235,82.50901701529801,0.8649605700906496
2.130941015366796,2.6140000000000003,4928.828811922498,92.47936074256086,0.8586776877248581
2.2758459260747883,2.6140000000000003,4939.850849703442,103.50139852350458,0.8521424365347064
2.430604433384408,2.6140000000000003,4952.018495001278,115.66904382134089,0.8453459939201069
2.595886586126394,2.6140000000000003,4965.433134047578,129.08368286764107,0.8382794474048791
2.7724079967417734,2.6140000000000003,4980.204171798112,143.85472061817472,0.8309337055376413
2.9609329396270834,2.6140000000000003,4996.449615776367,160.10016459642975,0.8232991820947947
3.162277660168379,2.6140000000000003,5014.296700399439,177.94724921950183,0.8153659384504695
0.12589254117941673,2.6550000000000002,4845.003257293194,8.653806113256906,0.9852280850682512
0.1344532884299761,2.6550000000000002,4844.711209916249,8.361758736311458,0.9843590184198105
0.14359617019622145,2.6550000000000002,4844.416922849279,8.067471669342012,0.9834418217558561
0.15336077187700115,2.6550000000000002,4844.121659874179,7.772208694242181,0.9824739440036072
0.16378937069540642,2.6550000000000002,4843.826888405311,7.47743722537416,0.9814530139426263
0.17492711874398423,2.6550000000000002,4843.53430280536,7.184851625423107,0.9803764512125661
0.18682223847710366,2.6550000000000002,4843.245849841344,6.896398661407147,0.9792416276324002
0.19952623149688792,2.6550000000000002,4842.9637564352615,6.614305255324325,0.9780458522656788
0.21309410153667965,2.6550000000000002,4842.690559874013,6.341108694075956,0.9767862666969535
0.22758459260747882,2.6550000000000002,4842.429140653945,6.079689474007864,0.975459834170321
0.2430604433384409,2.6550000000000002,4842.18275814724,5.833306967302633,0.974063667746152
0.2595886586126394,2.6550000000000002,4841.955089289635,5.605638109697793,0.9725946016595611
0.2772407996741774,2.6550000000000002,4841.75027050292,5.400819322982898,0.9710494814325021
0.29609329396270834,2.6550000000000002,4841.572943079692,5.223491899754663,0.9694247398545232
0.31622776601683794,2.6550000000000002,4841.428302274126,5.078851094188394,0.9677171803031477
0.3377313908791009,2.6550000000000002,4841.322150357937,4.972699177999857,0.9659231482256164
0.36069727153262904,2.6550000000000002,4841.260953919985,4.911502740047581,0.9640389645644776
0.3852248420036752,2.6550000000000002,4841.25190570578,4.902454525842586,0.9620610024306263
0.4114202978752841,2.6550000000000002,4841.302991313705,4.953540133768001,0.9599852373553177
0.43939705607607904,2.6550000000000002,4841.423061086872,5.073609906934507,0.9578074048700006
0.4692762459348837,2.6550000000000002,4841.621907562232,5.272456382294877,0.955523940719629
0.5011872336272722,2.6550000000000002,4841.910348862169,5.560897682231371,0.9531303318295243
0.5352681822847104,2.6550000000000002,4842.300318442556,5.950867262618885,0.9506221832061236
0.5716666501913615,2.6550000000000002,4842.804961636608,6.455510456670709,0.9479950258241839
0.6105402296585328,2.6550000000000002,4843.438739465295,7.089288285357725,0.9452442322886474
0.6520572293428615,2.6550000000000002,4844.217540216478,7.868089036540368,0.9423650006137061
0.6963974029624319,2.6550000000000002,4845.158799328894,8.809348148956815,0.9393524337860438
0.7437527275659044,2.6550000000000002,4846.281628153364,9.932176973426976,0.9362015414266782
0.7943282347242813,2.6550000000000002,4847.60695220204,11.257501022102588,0.932906919528385
0.8483428982440718,2.6550000000000002,4849.157659537633,12.808208357695548,0.9294634883468005
0.9060305822453375,2.6550000000000002,4850.958759998137,14.609308818199679,0.9258656453981431
0.9676410537094534,2.6550000000000002,4853.037555999064,16.688104819127147,0.9221076191397752
1.033441063880556,2.6550000000000002,4855.423825704718,19.07437452478098,0.9181837113620814
1.1037155032027572,2.6550000000000002,4858.150019412621,21.800568232683872,0.9140877922076466
1.178768634793587,2.6550000000000002,4861.251470051442,24.90201887150488,0.9098138632865851
1.258925411794167,2.6550000000000002,4864.766618752519,28.417167572582002,0.9053554390390824
1.3445328842997606,2.6550000000000002,4868.737256519014,32.387805339077204,0.9007060344367263
1.4359617019622148,2.6550000000000002,4873.208783084883,36.859331904945975,0.8958589280981687
1.5336077187700112,2.6550000000000002,4878.230484128858,41.88103294892062,0.8908071313776317
1.6378937069540642,2.6550000000000002,4883.855828086583,47.50637690664553,0.8855436001810213
1.749271187439842,2.6550000000000002,4890.142783887809,53.79333270787174,0.8800608708769402
1.868222384771037,2.6550000000000002,4897.154161034987,60.80470985504962,0.8743514757948019
1.9952623149688795,2.6550000000000002,4904.957973535957,68.60852235601942,0.8684074644022334
2.130941015366796,2.6550000000000002,4913.627829306462,77.27837812652524,0.8622208637093137
2.2758459260747883,2.6550000000000002,4923.243346769116,86.89389558917901,0.8557833542237756
2.430604433384408,2.6550000000000002,4933.890600494389,97.54114931445201,0.8490862454252658
2.595886586126394,2.6550000000000002,4945.662597857013,109.31314667707557,0.8421207641204762
2.7724079967417734,2.6550000000000002,4958.659788818255,122.31033763831783,0.8348778497900979
2.9609329396270834,2.6550000000000002,4972.990611091889,136.64115991195195,0.8273477725390596
3.162277660168379,2.6550000000000002,4988.772073109414,152.42262192947692,0.8195210052121833
0.12589254117941673,2.696,4845.250637494795,8.901186314858023,0.985886790020561
0.1344532884299761,2.696,4844.948373722992,8.598922543054869,0.985049004044156
0.14359617019622145,2.696,4844.641425470489,8.29197429055148,0.9841642230738497
0.15336077187700115,2.696,4844.3307759016025,7.98132472166526,0.9832300760056838
0.16378937069540642,2.696,4844.017584666514,7.668133486577062,0.9822441782808733
0.17492711874398423,2.696,4843.7032090081575,7.353757828220296,0.9812040372341505
0.18682223847710366,2.696,4843.389226876236,7.03977569629842,0.9801067841174079
0.19952623149688792,2.696,4843.077462194951,6.72801101501409,0.978949928872329
0.21309410153667965,2.696,4842.770012439479,6.4205612595415005,0.9777307171011526
0.22758459260747882,2.696,4842.469278686423,6.119827506486217,0.976445986834398
0.2430604433384409,2.696,4842.177998313505,5.828547133567554,0.9750928852127034
0.2595886586126394,2.696,4841.8992805352655,5.5498293553282565,0.9736682850318304
0.2772407996741774,2.696,4841.636644973911,5.287193793973529,0.9721689689390142
0.29609329396270834,2.696,4841.394063477545,5.044612297608182,0.9705915166397406
0.31622776601683794,2.696,4841.176005412648,4.826554232710805,0.9689326143183447
0.3377313908791009,2.696,4840.987486672785,4.638035492847848,0.9671886396936165
0.36069727153262904,2.696,4840.834122662721,4.484671482783597,0.9653560365147258
0.3852248420036752,2.696,4840.722185534412,4.372734354475142,0.9634308940463903
0.4114202978752841,2.696,4840.658665971471,4.309214791534032,0.9614095345617321
0.43939705607607904,2.696,4840.651339838119,4.301888658182179,0.9592877182819285
0.4692762459348837,2.696,4840.708840032534,4.359388852596567,0.9570611945306099
0.5011872336272722,2.696,4840.8407339064515,4.491282726514328,0.9547261794051717
0.5352681822847104,2.696,4841.057606638867,4.708155458929468,0.9522781405234353
0.5716666501913615,2.696,4841.3711509796685,5.021699799731323,0.9497124256786726
0.6105402296585328,2.696,4841.794263806206,5.444812626268686,0.9470245417422927
0.6520572293428615,2.696,4842.341149967677,5.991698787739551,0.9442095512891973
0.6963974029624319,2.696,4843.027433924517,6.677982744579822,0.9412626657636045
0.7437527275659044,2.696,4843.870279724686,7.520828544748838,0.9381787878310466
0.7943282347242813,2.696,4844.888519895717,8.53906871577965,0.9349526973673584
0.8483428982440718,2.696,4846.102793870426,9.753342690488353,0.9315789909889374
0.9060305822453375,2.696,4847.535696605722,11.186245425784364,0.9280522510117449
0.9676410537094534,2.696,4849.211938097899,12.862486917962087,0.9243667289377204
1.033441063880556,2.696,4851.158514544418,14.809063364480608,0.920516505953508
1.1037155032027572,2.696,4853.404891951648,17.05544077171089,0.9164957342682791
1.178768634793587,2.696,4855.983203040479,19.63375186054145,0.9122980821843105
1.258925411794167,2.696,4858.928458357499,22.579007177561834,0.9079173577868418
1.3445328842997606,2.696,4862.278772558769,25.929321378831446,0.9033467389359143
1.4359617019622148,2.696,4866.075606896308,29.726155716371068,0.8985797892940638
1.5336077187700112,2.696,4870.3640290050225,34.014577825085325,0.8936094039590635
1.6378937069540642,2.696,4875.192991159613,38.84353997967537,0.88842842270239
1.749271187439842,2.696,4880.615628248423,44.266177068485376,0.8830295193115797
1.868222384771037,2.696,4886.689576793677,50.340125613739474,0.8774050782164785
1.9952623149688795,2.696,4893.477316436416,57.1278652564788,0.8715474447880963
2.130941015366796,2.696,4901.04653539992,64.69708421998257,0.8654483651131164
2.2758459260747883,2.696,4909.470521547832,73.12107036789439,0.8590997221553439
2.430604433384408,2.696,4918.828580763882,82.479129583945,0.8524928948154329
2.595886586126394,2.696,4929.206484498741,92.85703331880359,0.8456189299919219
2.7724079967417734,2.696,4940.696948457688,104.34749727775124,0.8384688820586553
2.9609329396270834,2.696,4953.400144540264,117.05069336032648,0.8310332382424916
3.162277660168379,2.696,4967.424248291235,131.0747971112978,0.8233023660304948
0.12589254117941673,2.737,4845.516723628999,9.167272449061784,0.9864802508436118
0.1344532884299761,2.737,4845.208783852459,8.859332672522214,0.9856707534528977
0.14359617019622145,2.737,4844.894206682999,8.544755503061424,0.9848152949136257
0.15336077187700115,2.737,4844.573741170271,8.224289990334,0.9839116959121611
0.16378937069540642,2.737,4844.248289673635,7.89883849369744,0.9829574297622283
